"nid" "centrality"
"1" "30829" "2.71901979788723"
"2" "30831" "0.14310630515196"
"3" "30832" "0.200348827212744"
"4" "30833" "0.0286212610303919"
"5" "30834" "0.0572425220607839"
"6" "30835" "0.0286212610303919"
"7" "30836" "0.14310630515196"
"8" "30837" "0.400697654425487"
"9" "30838" "0.772774047820582"
"10" "30839" "0.830016569881366"
"11" "30840" "3.69214267292056"
"12" "30841" "0.200348827212744"
"13" "30842" "0.0572425220607839"
"14" "30843" "0.200348827212744"
"15" "30844" "0.0572425220607839"
"16" "30845" "0.0858637830911758"
"17" "30846" "0.0286212610303919"
"18" "30848" "0.0572425220607839"
"19" "30849" "0.0286212610303919"
"20" "30850" "0.14310630515196"
"21" "30851" "0.0286212610303919"
"22" "30852" "0.601046481638231"
"23" "30854" "0.0572425220607839"
"24" "30856" "0.257591349273528"
"25" "30857" "0.0572425220607839"
"26" "30858" "0.0572425220607839"
"27" "30859" "0.0572425220607839"
"28" "30860" "0.0286212610303919"
"29" "30862" "0.629667742668623"
"30" "30863" "0.0572425220607839"
"31" "30864" "0.686910264729407"
"32" "30865" "0.0572425220607839"
"33" "30866" "0.228970088243136"
"34" "30867" "0.429318915455879"
"35" "30868" "0.0286212610303919"
"36" "30869" "1.40244179048921"
"37" "30870" "0.114485044121568"
"38" "30871" "0.14310630515196"
"39" "30872" "0.0286212610303919"
"40" "30873" "1.4310630515196"
"41" "30874" "0.0286212610303919"
"42" "30875" "0.0286212610303919"
"43" "30876" "0.0286212610303919"
"44" "30877" "0.0572425220607839"
"45" "30878" "0.343455132364703"
"46" "30879" "0.228970088243136"
"47" "30881" "0.0858637830911758"
"48" "30882" "0.114485044121568"
"49" "30883" "8.55775704808719"
"50" "30884" "0.0572425220607839"
"51" "30885" "0.286212610303919"
"52" "30886" "0.114485044121568"
"53" "30887" "0.286212610303919"
"54" "30888" "0.372076393395095"
"55" "30889" "0.200348827212744"
"56" "30890" "0.0858637830911758"
"57" "30891" "0.515182698547055"
"58" "30893" "0.114485044121568"
"59" "30894" "0.744152786790191"
"60" "30895" "0.0286212610303919"
"61" "30896" "0.0572425220607839"
"62" "30897" "0.0286212610303919"
"63" "30898" "0.114485044121568"
"64" "30899" "0.14310630515196"
"65" "30901" "0.171727566182352"
"66" "30902" "0.200348827212744"
"67" "30903" "0.286212610303919"
"68" "30904" "0.114485044121568"
"69" "30905" "0.0858637830911758"
"70" "30906" "0.486561437516663"
"71" "30907" "83.3737333815317"
"72" "30908" "0.0858637830911758"
"73" "30909" "0.0286212610303919"
"74" "30910" "0.0286212610303919"
"75" "30911" "3.49179384570782"
"76" "30913" "0.0858637830911758"
"77" "30914" "0.171727566182352"
"78" "30915" "0.343455132364703"
"79" "30916" "0.171727566182352"
"80" "30917" "0.0572425220607839"
"81" "30918" "0.314833871334311"
"82" "30919" "0.228970088243136"
"83" "30920" "0.744152786790191"
"84" "30921" "0.343455132364703"
"85" "30923" "0.0286212610303919"
"86" "30924" "0.88725909194215"
"87" "30925" "0.372076393395095"
"88" "30926" "0.14310630515196"
"89" "30927" "0.486561437516663"
"90" "30928" "0.486561437516663"
"91" "30932" "0.0286212610303919"
"92" "30933" "0.543803959577447"
"93" "30934" "0.343455132364703"
"94" "30935" "1.03036539709411"
"95" "30936" "0.0858637830911758"
"96" "30938" "0.0286212610303919"
"97" "30939" "8.55775704808719"
"98" "30940" "0.0286212610303919"
"99" "30941" "0.114485044121568"
"100" "30942" "0.314833871334311"
"101" "30943" "0.257591349273528"
"102" "30944" "0.0572425220607839"
"103" "30945" "0.257591349273528"
"104" "30947" "0.543803959577447"
"105" "30948" "0.515182698547055"
"106" "30949" "0.0572425220607839"
"107" "30950" "0.0572425220607839"
"108" "30951" "0.486561437516663"
"109" "30952" "0.114485044121568"
"110" "30953" "0.0286212610303919"
"111" "30954" "0.0286212610303919"
"112" "30956" "0.343455132364703"
"113" "30957" "0.0286212610303919"
"114" "30958" "0.14310630515196"
