"nid" "centrality"
"1" "30829" "0.931793154482158"
"2" "30831" "0.021133956732484"
"3" "30832" "9.73310266621721e-05"
"4" "30833" "0.000473163253334809"
"5" "30835" "6.21129334893389e-11"
"6" "30836" "0.00116591977334306"
"7" "30837" "54.790489341583"
"8" "30838" "2.43266456510732"
"9" "30839" "1.7287466078447"
"10" "30840" "45.318359384768"
"11" "30843" "1.0854873214171e-14"
"12" "30846" "1.35115136548263e-20"
"13" "30849" "6.75575682741315e-21"
"14" "30851" "2.94585204310713e-11"
"15" "30852" "164.652958006661"
"16" "30857" "1.93961518658374e-07"
"17" "30858" "1.53297733231743e-11"
"18" "30859" "5.00652467194785e-08"
"19" "30860" "2.50326233597359e-08"
"20" "30862" "54.7848530548442"
"21" "30863" "54.7921673120867"
"22" "30864" "54.8143292752695"
"23" "30866" "3.45142058964451e-05"
"24" "30867" "54.7899772685841"
"25" "30868" "2.01089576191951e-11"
"26" "30869" "54.8561798936146"
"27" "30872" "6.75575682741315e-21"
"28" "30873" "2.9176393240923"
"29" "30875" "6.75575682741315e-21"
"30" "30876" "6.75575682741315e-21"
"31" "30878" "2.18037966752607e-05"
"32" "30879" "0.0686464100021644"
"33" "30882" "5.64624228498509e-10"
"34" "30883" "28.5553409879299"
"35" "30886" "0.0294206402916787"
"36" "30887" "0.000401022576258685"
"37" "30889" "1.28663298439612e-05"
"38" "30890" "4.72902977918921e-20"
"39" "30893" "5.40460546193052e-20"
"40" "30894" "1.29072290420712"
"41" "30895" "6.75575682741315e-21"
"42" "30897" "6.75575682741315e-21"
"43" "30901" "2.05249823025017e-10"
"44" "30903" "7.51605290217195"
"45" "30905" "4.72902977918921e-20"
"46" "30906" "7.82251732413658"
"47" "30907" "54.7921673120867"
"48" "30909" "6.75575682741315e-21"
"49" "30910" "1.85900378132066e-09"
"50" "30911" "11.5411481376699"
"51" "30913" "7.82262040183622e-06"
"52" "30915" "7.54742212758978"
"53" "30918" "0.00942977330160543"
"54" "30919" "4.0939984892223e-05"
"55" "30921" "0.0126100792596619"
"56" "30923" "6.60892989150519e-17"
"57" "30924" "0.0244030957536247"
"58" "30925" "0.002297542214494"
"59" "30932" "6.75575682741315e-21"
"60" "30934" "0.00527942254769635"
"61" "30935" "0.599115045360773"
"62" "30936" "3.37787841370658e-20"
"63" "30938" "7.66488665820925e-12"
"64" "30939" "0.153787124880655"
"65" "30940" "6.75575682741315e-21"
"66" "30941" "0.000213925083133782"
"67" "30944" "6.68959496959789e-08"
"68" "30945" "1.96224345629338e-06"
"69" "30948" "0.480217679857221"
"70" "30949" "1.27519883200371e-11"
"71" "30950" "2.02672704822395e-20"
"72" "30951" "7.82022273833915"
"73" "30956" "0.000120705888394787"
"74" "30957" "7.98605996748138e-07"
"75" "30959" "0.0414172444941883"
"76" "30962" "0.00204646905145556"
"77" "30964" "5.41506726633271e-05"
"78" "30967" "3.45018578472363e-11"
"79" "30969" "2.868417670615"
"80" "30970" "8.20930457253329e-06"
"81" "30972" "6.07779954004743"
"82" "30973" "0.0658737173963169"
"83" "30974" "0.039255723537252"
"84" "30975" "1.01948978261001"
"85" "30976" "2.02672704822395e-20"
"86" "30977" "0.00265532694242078"
"87" "30978" "0.00106979622352746"
"88" "30979" "0.000534898111763728"
"89" "30980" "7.63719687446109"
