"nid" "centrality"
"69" "31135" "3.6495559669026e-17"
"70" "31136" "2.14617413590764e-09"
"71" "31139" "1.62202487417893e-17"
"72" "31157" "1.62202487417893e-17"
"73" "31160" "1.83498921232849e-08"
"74" "31162" "3.6495559669026e-17"
"75" "31167" "2.19273405827363e-12"
"76" "31170" "1.62202487417893e-17"
"77" "31173" "1.12884687382934e-12"
"78" "31180" "1.62202487417893e-17"
"79" "31197" "3.6495559669026e-17"
"80" "31198" "3.09438510805593e-08"
"81" "31199" "2.53310428927368e-10"
"82" "31209" "2.10820678684059e-08"
"83" "31212" "1.37282224374165e-08"
"84" "31217" "3.6495559669026e-17"
"85" "31220" "2.74427930831749e-11"
"86" "31227" "5.07028112660948e-09"
"87" "31240" "3.6495559669026e-17"
"88" "31246" "1.62202487417893e-17"
"89" "31251" "3.6495559669026e-17"
"90" "31255" "1.62202487417893e-17"
"91" "31256" "2.90513626893261e-12"
"92" "31259" "1.62202487417893e-17"
"93" "31273" "1.62202487417893e-17"
"94" "31279" "1.62202487417893e-17"
"95" "31286" "1.76343389706384e-08"
"96" "31291" "1.62202487417893e-17"
"97" "31294" "6.35310426507276e-12"
"98" "31297" "1.62202487417893e-17"
"99" "31302" "1.14459452619663e-09"
"100" "31303" "1.09957012055243e-08"
"101" "31304" "6.99498226989665e-17"
"102" "31308" "3.98649617999779e-09"
"103" "31309" "3.6495559669026e-17"
"104" "31310" "7.80599470698612e-17"
"105" "31312" "1.62202487417893e-17"
"106" "31313" "8.77630473753326e-12"
"107" "31322" "1.62202487417893e-17"
"108" "31324" "5.67708705962627e-17"
"109" "31325" "1.62202487417893e-17"
"110" "31335" "5.03520215628149e-14"
"111" "31336" "2.09933631315815e-10"
"112" "31337" "2.04600740849603e-10"
"113" "31339" "1.62202487417893e-17"
"114" "31356" "3.6495559669026e-17"
"115" "31362" "1.62202487417893e-17"
"116" "31364" "1.62202487417893e-17"
"117" "31369" "5.03520215628149e-14"
"118" "31371" "1.13306885674051e-15"
"119" "31377" "2.11111479865063e-14"
"120" "31378" "1.62202487417893e-17"
"121" "31383" "4.02684244055328e-09"
"122" "31388" "1.62202487417893e-17"
"123" "31403" "3.36988101386132e-08"
"124" "31407" "1.62202487417893e-17"
"125" "31410" "9.35198716518791e-17"
"126" "31416" "6.68814746105463e-09"
"127" "31432" "7.90387372858044e-10"
"128" "31433" "2.11111479865063e-14"
"129" "31436" "6.53746490411513e-14"
"130" "31437" "1.62202487417893e-17"
"131" "31440" "6.18396983280718e-17"
"132" "31442" "8.11012437089467e-17"
"133" "31451" "3.6495559669026e-17"
"134" "31453" "6.53746490411513e-14"
"135" "31454" "5.02046604399471e-08"
"136" "31460" "1.76601920927376e-08"
"137" "31466" "1.62202487417893e-17"
"138" "31468" "7.39486516357325e-11"
"139" "31469" "1.0911945851011e-09"
"140" "31470" "1.62202487417893e-17"
"141" "31471" "1.54138228141679e-16"
"142" "31474" "1.17398869941385e-10"
"143" "31476" "1.54892918856833e-07"
"144" "31483" "2.29386880129379e-12"
"145" "31485" "5.01761965490693e-14"
"146" "31487" "1.40932459610835e-15"
"147" "31493" "5.57308304944069e-12"
"148" "31494" "3.98074576443306e-09"
"149" "31496" "5.77405515108103e-16"
"150" "31498" "1.62202487417893e-17"
"151" "31499" "3.00669977703657e-08"
"152" "31501" "1.62202487417893e-17"
"153" "31522" "5.08247043585921e-12"
"154" "31528" "5.39370357797111e-16"
"155" "31532" "1.62202487417893e-17"
"156" "31533" "3.30800365078291e-11"
"157" "31535" "1.62202487417893e-17"
"158" "31537" "6.18396983280718e-17"
"159" "31541" "9.35198716518791e-17"
"160" "31558" "1.34736332661107e-08"
"161" "31565" "1.36777762216315e-11"
"162" "31575" "3.40937364834372e-11"
"163" "31580" "3.59069571147409e-10"
"164" "31586" "1.62202487417893e-17"
"165" "31588" "1.20663211583693e-10"
"166" "31596" "9.57371918672937e-14"
"167" "31597" "1.62202487417893e-17"
"168" "31598" "1.62202487417893e-17"
"169" "31601" "1.62202487417893e-17"
"170" "31621" "1.62202487417893e-17"
"171" "31627" "6.61600892359069e-11"
"172" "31628" "9.35198716518791e-17"
"173" "31654" "8.18037277970119e-11"
"174" "31658" "3.06913797243083e-16"
"175" "31661" "3.10985394025807e-11"
"176" "31667" "1.62202487417893e-17"
"177" "31676" "1.62202487417893e-17"
"178" "31679" "4.84351289083189e-12"
"179" "31682" "1.51206009976113e-13"
"180" "31686" "2.50882033825768e-09"
"181" "31703" "2.78837839000099e-12"
"182" "31705" "2.40377671141447e-12"
"183" "31709" "3.12739821338748e-12"
"184" "31711" "1.62202487417893e-17"
"185" "31712" "2.59718989752687e-11"
"186" "31716" "9.48055799121778e-12"
"187" "31720" "1.62202487417893e-17"
"188" "31721" "1.62202487417893e-17"
"189" "31724" "1.64373965794157e-10"
"190" "31728" "4.98218439222158e-08"
"191" "31741" "3.52863608350318e-12"
"192" "31754" "3.61765256772915e-11"
"193" "31763" "8.65613710815757e-17"
"194" "31765" "1.21597878230399e-09"
"195" "31766" "1.61315442564827e-16"
"196" "31767" "5.54028555601146e-12"
"197" "31770" "1.42501069069695e-08"
"198" "31782" "6.36491693529238e-12"
"199" "31784" "3.6495559669026e-17"
"200" "31786" "6.58947605135192e-17"
"201" "31794" "1.62202487417893e-17"
"202" "31796" "1.08134920319217e-13"
"203" "31802" "9.35198716518791e-17"
"204" "31807" "5.0721049039386e-13"
"205" "31808" "9.98559063166406e-17"
"206" "31810" "2.49293654304589e-08"
"207" "31812" "2.53441386590458e-17"
"208" "31825" "4.88807610307567e-09"
"209" "31829" "1.46179843934329e-10"
"210" "31831" "4.47701891809064e-16"
"211" "31839" "1.24555142372981e-09"
"212" "31841" "3.6495559669026e-17"
"213" "31845" "2.05186622389495e-15"
"214" "31851" "6.54429692614106e-11"
"215" "31854" "1.62202487417893e-17"
"216" "31859" "4.15643874008352e-17"
"217" "31867" "3.97381917869249e-11"
"218" "31868" "1.62202487417893e-17"
"219" "31871" "3.6495559669026e-17"
"220" "31888" "2.04914175236879e-14"
"221" "31891" "1.62202487417893e-17"
"222" "31895" "1.62202487417893e-17"
"223" "31899" "6.17192122960907e-10"
"224" "31904" "1.62202487417893e-17"
"225" "31905" "9.69455322200849e-09"
"226" "31907" "2.61542397484572e-09"
"227" "31909" "3.6495559669026e-17"
"228" "31911" "1.16785204693545e-09"
"229" "31915" "1.62202487417893e-17"
"230" "31916" "1.62202487417893e-17"
"231" "31922" "1.62202487417893e-17"
"232" "31925" "1.62202487417893e-17"
"233" "31926" "1.62202487417893e-17"
"234" "31929" "1.21760979281677e-16"
"235" "31931" "3.6495559669026e-17"
"236" "31934" "5.3168908202704e-08"
"237" "31936" "1.62202487417893e-17"
"238" "31938" "1.55778914468205e-11"
"239" "31941" "9.35198716518791e-17"
"240" "31949" "3.90928933112176e-12"
"241" "31961" "1.62202487417893e-17"
"242" "31962" "3.9688706368937e-13"
"243" "31964" "1.62202487417893e-17"
"244" "31971" "8.96195340315811e-09"
"245" "31975" "3.6495559669026e-17"
"246" "31976" "1.62202487417893e-17"
"247" "31979" "3.6495559669026e-17"
"248" "31981" "1.74038191453218e-08"
"249" "31986" "2.02753109272367e-17"
"250" "31993" "5.38273604136956e-12"
"251" "31995" "1.62202487417893e-17"
"252" "31997" "3.57013469480194e-09"
"253" "32007" "1.63262118058935e-16"
"254" "32008" "7.80971726862456e-12"
"255" "32010" "1.62202487417893e-17"
"256" "32011" "3.6495559669026e-17"
"257" "32014" "2.16792838591634e-15"
"258" "32024" "2.02753109272367e-17"
"259" "32027" "1.16899839564849e-16"
"260" "32040" "1.62202487417893e-17"
"261" "32050" "6.6908526059881e-17"
"262" "32055" "1.62202487417893e-17"
"263" "32060" "1.62202487417893e-17"
"264" "32064" "6.18396983280718e-17"
"265" "32071" "4.38629318828594e-15"
"266" "32073" "7.17555925784235e-17"
"267" "32081" "9.22827529700513e-09"
"268" "32083" "1.37359270067497e-08"
"269" "32087" "1.83507882078629e-12"
"270" "32095" "1.15783762565061e-10"
"271" "32098" "5.47258268688814e-16"
"272" "32103" "3.46556927114992e-08"
"273" "32106" "6.99695286752799e-12"
"274" "32113" "1.62202487417893e-17"
"275" "32117" "2.51335249903651e-08"
"276" "32121" "1.62202487417893e-17"
"277" "32124" "1.92447240735126e-08"
"278" "32133" "1.62202487417893e-17"
"279" "32137" "1.62202487417893e-17"
"280" "32140" "1.62202487417893e-17"
"281" "32142" "1.62202487417893e-17"
"282" "32143" "7.89791357881942e-10"
"283" "32147" "1.33120088306638e-16"
"284" "32154" "1.30869755834336e-08"
"285" "32156" "2.02753109272367e-17"
"286" "32160" "4.871400619375e-18"
"287" "32170" "4.90926212840061e-10"
"288" "32171" "1.62202487417893e-17"
"289" "32175" "4.56194495862825e-17"
"290" "32176" "3.14291079502161e-16"
"291" "32181" "1.37823378198686e-08"
"292" "32182" "1.4104013163759e-16"
"293" "32192" "6.68410284697862e-15"
"294" "32204" "7.09635882453283e-17"
"295" "32205" "5.32637874695513e-14"
"296" "32207" "3.6495559669026e-17"
"297" "32212" "1.12844777379402e-16"
"298" "32215" "1.47873344575295e-15"
"299" "32216" "1.62202487417893e-17"
"300" "32222" "1.62202487417893e-17"
"301" "32224" "7.79618862341911e-12"
"302" "32225" "1.62202487417893e-17"
"303" "32230" "7.2991119338052e-17"
"304" "32231" "1.62202487417893e-17"
"305" "32232" "8.83459041060619e-10"
"306" "32234" "8.17619665802794e-14"
"307" "32237" "1.96665480508653e-10"
"308" "32238" "1.62202487417893e-17"
"309" "32240" "6.60273600684853e-10"
"310" "32242" "2.55094512994669e-11"
"311" "32243" "3.87784628289157e-12"
"312" "32246" "3.24404974835787e-17"
"313" "32251" "3.6495559669026e-17"
"314" "32253" "1.30635573174423e-15"
"315" "32267" "4.56833072246758e-10"
"316" "32276" "1.86953349003254e-10"
"317" "32291" "3.24404974835787e-17"
"318" "32295" "5.38976240777438e-13"
"319" "32298" "1.03657527115497e-16"
"320" "32307" "1.62202487417893e-17"
"321" "32311" "1.41034203424248e-15"
"322" "32312" "2.77057132008982e-16"
"323" "32316" "2.38456664608298e-16"
"324" "32321" "5.15342163291711e-11"
"325" "32327" "1.62202487417893e-17"
"326" "32328" "3.44351334561968e-10"
"327" "32330" "6.6908526059881e-17"
"328" "32336" "1.62202487417893e-17"
"329" "32338" "1.62202487417893e-17"
"330" "32339" "2.27073411956703e-11"
"331" "32340" "1.62202487417893e-17"
"332" "32345" "1.62202487417893e-17"
"333" "32355" "8.01384649977814e-10"
"334" "32363" "1.62202487417893e-17"
"335" "32368" "2.91979473781674e-09"
"336" "32369" "3.01409386987201e-15"
"337" "32373" "1.62202487417893e-17"
"338" "32375" "3.34622820938642e-09"
"339" "32376" "3.34622820938642e-09"
"340" "32377" "7.14724800789852e-09"
"341" "32381" "1.62202487417893e-17"
"342" "32385" "3.6495559669026e-17"
"343" "32394" "3.2484582392927e-11"
"344" "32399" "1.62202487417893e-17"
"345" "32402" "7.38262022462791e-09"
"346" "32403" "3.6495559669026e-17"
"347" "32405" "1.62202487417893e-17"
"348" "32409" "1.62202487417893e-17"
"349" "32418" "2.02816566366388e-13"
"350" "32422" "1.9943492331391e-08"
"351" "32423" "1.62202487417893e-17"
"352" "32426" "3.6495559669026e-17"
"353" "32430" "4.26955572683067e-11"
"354" "32435" "5.90609616672613e-09"
"355" "32437" "3.6495559669026e-17"
"356" "32439" "2.50966635668436e-10"
"357" "32443" "1.62202487417893e-17"
"358" "32450" "3.82272838278578e-10"
"359" "32451" "3.05818257646663e-10"
"360" "32452" "4.18520087244258e-16"
"361" "32457" "1.97581690359929e-08"
"362" "32458" "7.76797849899755e-17"
"363" "32459" "8.57671829037584e-08"
"364" "32461" "1.82620359125087e-16"
"365" "32463" "3.24404974835787e-17"
"366" "32468" "2.16792838591634e-15"
"367" "32470" "1.02834632195167e-09"
"368" "32472" "1.62202487417893e-17"
"369" "32476" "2.72060483886661e-10"
"370" "32477" "3.27787844142333e-13"
"371" "32479" "1.21597877476014e-09"
"372" "32486" "3.24404974835787e-17"
"373" "32489" "1.90773905709348e-08"
"374" "32497" "1.49134054102069e-15"
"375" "32500" "2.41144157038542e-13"
"376" "32508" "1.82132516691649e-08"
"377" "32520" "2.53441386590458e-17"
"378" "32527" "7.08065706722636e-08"
"379" "32531" "1.62202487417893e-17"
"380" "32533" "3.6495559669026e-17"
"381" "32538" "1.62202487417893e-17"
"382" "32540" "6.18396983280718e-17"
"383" "32542" "1.51410614882433e-10"
"384" "32557" "3.55326122015557e-15"
"385" "32559" "3.14508765063549e-13"
"386" "32563" "1.34793799697536e-08"
"387" "32565" "9.35198716518791e-17"
"388" "32566" "1.62202487417893e-17"
"389" "32569" "1.62202487417893e-17"
"390" "32572" "1.31525124483129e-08"
"391" "32577" "1.46888370243209e-10"
"392" "32593" "9.53840608760451e-08"
"393" "32598" "1.33120088306638e-16"
"394" "32599" "2.06474339014843e-10"
"395" "32601" "1.62202487417893e-17"
"396" "32604" "1.62202487417893e-17"
"397" "32606" "9.98559063166406e-17"
"398" "32625" "3.6495559669026e-17"
"399" "32626" "1.33120088306638e-16"
"400" "32627" "9.43117179947386e-11"
"401" "32630" "1.67404647618967e-15"
"402" "32631" "3.86817265128356e-11"
"403" "32638" "1.62202487417893e-17"
"404" "32645" "7.11751137051187e-08"
"405" "32646" "7.1958079968985e-14"
"406" "32649" "3.31961662590855e-09"
"407" "32654" "5.62159147660762e-08"
"408" "32656" "1.62202487417893e-17"
"409" "32657" "5.05348958568255e-09"
"410" "32658" "3.3196166096883e-09"
"411" "32662" "7.04115297525453e-10"
"412" "32664" "3.87051050010081e-08"
"413" "32665" "7.68898047563698e-11"
"414" "32669" "6.18396983280718e-17"
"415" "32677" "1.15695992978544e-16"
"416" "32678" "2.93592302903572e-11"
"417" "32681" "1.62202487417893e-17"
"418" "32683" "2.99793062009523e-12"
"419" "32687" "1.62202487417893e-17"
"420" "32690" "7.48886506067786e-13"
"421" "32692" "3.6495559669026e-17"
"422" "32693" "1.62202487417893e-17"
"423" "32694" "1.9414462120536e-11"
"424" "32696" "1.62202487417893e-17"
"425" "32697" "9.23024564309151e-12"
"426" "32699" "1.46714892714474e-09"
"427" "32701" "1.17371912873959e-09"
"428" "32703" "3.6495559669026e-17"
"429" "32707" "3.320083066736e-09"
"430" "32710" "3.6495559669026e-17"
"431" "32716" "6.86142439656397e-12"
"432" "32717" "3.6495559669026e-17"
"433" "32718" "1.05550880564683e-13"
"434" "32721" "3.03994709910285e-10"
"435" "32722" "3.6495559669026e-17"
"436" "32725" "1.35699750463178e-08"
"437" "32730" "1.33120088306638e-16"
"438" "32734" "7.47664463375309e-12"
"439" "32737" "1.00352812232687e-08"
"440" "32738" "8.90454631899896e-10"
"441" "32740" "9.35198716518791e-17"
"442" "32741" "6.18396983280718e-17"
"443" "32742" "3.6495559669026e-17"
"444" "32743" "1.62202487417893e-17"
"445" "32752" "6.22825363011702e-08"
"446" "32758" "2.08070973549594e-08"
"447" "32764" "1.62202487417893e-17"
"448" "32775" "1.62202487417893e-17"
"449" "32780" "8.19961620033481e-09"
"450" "32788" "3.6495559669026e-17"
"451" "32791" "1.03454950547678e-09"
"452" "32793" "6.56401385148178e-15"
"453" "32794" "3.87236155029956e-08"
"454" "32796" "1.40319291895926e-10"
"455" "32802" "1.62202487417893e-17"
"456" "32826" "7.5891981810131e-09"
"457" "32827" "3.94545111138593e-09"
"458" "32829" "3.6495559669026e-17"
"459" "32831" "4.05506218544733e-17"
"460" "32834" "9.35198716518791e-17"
"461" "32838" "1.70967493624552e-10"
"462" "32839" "3.6495559669026e-17"
"463" "32844" "6.81876082655192e-12"
"464" "32846" "2.33829817693222e-07"
"465" "32848" "2.11717803866627e-09"
"466" "32853" "1.62202487417893e-17"
"467" "32858" "3.6495559669026e-17"
"468" "32867" "2.93305863536821e-11"
"469" "32869" "2.04544464774223e-08"
"470" "32872" "7.724541789255e-15"
"471" "32881" "2.78225665923023e-10"
"472" "32895" "8.46494231212131e-17"
"473" "32897" "2.18123308853121e-12"
"474" "32902" "3.7946440541447e-08"
"475" "32903" "3.21839870801975e-16"
"476" "32906" "3.6495559669026e-17"
"477" "32911" "1.62202487417893e-17"
"478" "32912" "1.82620359125087e-16"
"479" "32913" "9.09854577859746e-17"
"480" "32915" "6.18396983280718e-17"
"481" "32916" "1.57207208338278e-10"
"482" "32917" "1.62202487417893e-17"
"483" "32918" "5.26186855978988e-10"
"484" "32922" "6.38458711356851e-10"
"485" "32924" "1.62202487417893e-17"
"486" "32935" "1.06603590968588e-10"
"487" "32936" "1.76775961786785e-12"
"488" "32944" "3.6495559669026e-17"
"489" "32947" "1.62202487417893e-17"
"490" "32954" "3.6495559669026e-17"
"491" "32957" "7.08183617067152e-10"
"492" "32960" "6.58947605135192e-17"
"493" "32967" "9.83415803640226e-16"
"494" "32970" "1.73312238336579e-12"
"495" "32971" "1.62202487417893e-17"
"496" "32972" "3.6495559669026e-17"
"497" "32977" "2.53441386590458e-17"
"498" "32980" "3.6495559669026e-17"
"499" "32985" "9.55658796035317e-08"
"500" "32991" "3.67383697910727e-09"
"501" "32992" "1.33120088306638e-16"
"502" "32993" "9.35198716518791e-17"
"503" "32994" "7.81700921176036e-14"
"504" "32997" "1.78742032507155e-15"
"505" "32999" "1.35699599904767e-08"
"506" "33000" "3.74934432444002e-11"
"507" "33002" "9.35198716518791e-17"
"508" "33005" "2.51112326482295e-08"
"509" "33006" "2.009712530971e-08"
"510" "33013" "3.92527203208049e-12"
"511" "33014" "2.44495697648148e-16"
"512" "33019" "2.10853862191206e-09"
"513" "33024" "3.6495559669026e-17"
"514" "33026" "2.60441820833715e-10"
"515" "33027" "3.6495559669026e-17"
"516" "33028" "3.6495559669026e-17"
"517" "33031" "3.4775545771263e-11"
"518" "33032" "1.62202487417893e-17"
"519" "33039" "9.75749338373265e-17"
"520" "33041" "1.62178437195789e-13"
"521" "33052" "1.2032573267926e-14"
"522" "33055" "1.62202487417893e-17"
"523" "33057" "1.62202487417893e-17"
"524" "33059" "1.00582755328991e-15"
"525" "33072" "2.70782487897118e-09"
"526" "33073" "4.36972665458118e-12"
"527" "33075" "3.46141510727865e-12"
"528" "33086" "1.62202487417893e-17"
"529" "33091" "3.33580972690597e-11"
"530" "33092" "3.6495559669026e-17"
"531" "33096" "1.72254948175302e-08"
"532" "33106" "7.1896443836587e-11"
"533" "33124" "1.33120088306638e-16"
"534" "33127" "1.61425338266226e-08"
"535" "33130" "6.18396983280718e-17"
"536" "33131" "1.62202487417893e-17"
"537" "33133" "1.11284606796606e-10"
"538" "33144" "4.44156029999778e-17"
"539" "33165" "1.82620359125087e-16"
"540" "33168" "2.21764248900248e-08"
"541" "33173" "1.62202487417893e-17"
"542" "33178" "1.63598825090296e-14"
"543" "33183" "1.0909761183693e-13"
"544" "33184" "3.27256055777725e-12"
"545" "33187" "7.71435395571326e-09"
"546" "33188" "1.62202487417893e-17"
"547" "33202" "6.18396983280718e-17"
"548" "33203" "2.94353165386942e-09"
"549" "33204" "2.35482535376669e-09"
"550" "33211" "1.37310927574731e-11"
"551" "33218" "3.97362970052173e-16"
"552" "33226" "2.83594499057306e-13"
"553" "33232" "1.62202487417893e-17"
"554" "33236" "6.18396983280718e-17"
"555" "33243" "5.39370357797111e-16"
"556" "33249" "1.45148419878345e-10"
"557" "33251" "1.49756956625202e-08"
"558" "33254" "6.18396983280718e-17"
"559" "33257" "3.20739331464638e-11"
"560" "33259" "3.6495559669026e-17"
"561" "33269" "2.56554669293846e-12"
"562" "33275" "3.3839372374564e-08"
"563" "33277" "1.48415070905492e-07"
"564" "33281" "1.62202487417893e-17"
"565" "33282" "6.5484389161545e-14"
"566" "33291" "5.39370357797111e-16"
"567" "33292" "2.13562619290146e-09"
"568" "33295" "3.59106964797759e-13"
"569" "33305" "1.22202608632084e-13"
"570" "33310" "1.22261080869006e-09"
"571" "33312" "2.02753109272367e-17"
"572" "33320" "1.62202487417893e-17"
"573" "33327" "1.62202487417893e-17"
"574" "33331" "3.30800365078291e-11"
"575" "33338" "1.62202487417893e-17"
"576" "33339" "4.05506218544733e-17"
"577" "33340" "1.25305355820122e-07"
"578" "33355" "2.92736834337919e-10"
"579" "33360" "1.5805604615799e-16"
"580" "33361" "1.33120088306638e-16"
"581" "33362" "3.35862437602358e-10"
"582" "33363" "8.39801045385131e-14"
"583" "33385" "7.12979634166903e-11"
"584" "33396" "4.68974400458577e-10"
"585" "33401" "4.10757718237642e-08"
"586" "33403" "3.54375561031267e-10"
"587" "33404" "1.6878604048697e-15"
"588" "33405" "1.62202487417893e-17"
"589" "33407" "7.45867030641719e-10"
"590" "33408" "9.2505975985851e-13"
"591" "33410" "4.86640407854813e-11"
"592" "33411" "1.62202487417893e-17"
"593" "33417" "2.44495697648148e-16"
"594" "33420" "1.1429976558989e-08"
"595" "33424" "1.55359569979951e-16"
"596" "33429" "1.18400729109374e-09"
"597" "33439" "3.30800365078291e-11"
"598" "33445" "1.62202487417893e-17"
"599" "33449" "3.6495559669026e-17"
"600" "33456" "1.55087345934457e-11"
"601" "33458" "2.16792838591634e-15"
"602" "33464" "6.18396983280718e-17"
"603" "33472" "4.01710286362009e-09"
"604" "33484" "2.68689937105687e-10"
"605" "33487" "1.62202487417893e-17"
"606" "33489" "3.24404974835787e-17"
"607" "33491" "1.39294220096958e-11"
"608" "33492" "3.30800365078291e-11"
"609" "33497" "1.4606521794165e-10"
"610" "33498" "5.70610181868191e-13"
"611" "33506" "5.15209118560775e-11"
"612" "33507" "1.65400182539145e-10"
"613" "33514" "1.06467445885394e-08"
"614" "33515" "1.17692827675387e-08"
"615" "33520" "1.62202487417893e-17"
"616" "33521" "8.9963820209973e-14"
"617" "33523" "3.6495559669026e-17"
"618" "33524" "7.59381380827118e-10"
"619" "33533" "1.62202487417893e-17"
"620" "33534" "9.77491107066735e-14"
"621" "33550" "3.87479733646652e-12"
"622" "33561" "1.24555114712401e-07"
"623" "33562" "2.42605722794646e-09"
"624" "33566" "1.49140369745316e-11"
"625" "33567" "1.5914557678533e-09"
"626" "33571" "7.29379652489804e-11"
"627" "33572" "1.62202487417893e-17"
"628" "33573" "7.90552614702869e-10"
"629" "33574" "7.02103081382761e-12"
"630" "33581" "3.56181839783759e-09"
"631" "33589" "1.62202487417893e-17"
"632" "33593" "2.74318507259688e-12"
"633" "33595" "1.37282224211963e-08"
"634" "33599" "2.34189454494136e-10"
"635" "33615" "1.53840671434607e-12"
"636" "33617" "3.20391759046087e-10"
"637" "33619" "1.11580598647408e-08"
"638" "33627" "7.89379019059537e-13"
"639" "33636" "6.18396983280718e-17"
"640" "33639" "2.00640908880693e-12"
"641" "33643" "1.62202487417893e-17"
"642" "33644" "4.15643874008352e-17"
"643" "33650" "3.6495559669026e-17"
"644" "33652" "1.74768103739653e-11"
"645" "33656" "4.18520087244258e-16"
"646" "33657" "5.82301559407439e-07"
"647" "33660" "3.6495559669026e-17"
"648" "33663" "4.05506218544733e-17"
"649" "33664" "3.24404974835787e-17"
"650" "33666" "1.33120088306638e-16"
"651" "33672" "3.95207147482169e-12"
"652" "33673" "3.56181838161735e-09"
"653" "33675" "8.41103096219067e-11"
"654" "33682" "6.18396983280718e-17"
"655" "33684" "3.6495559669026e-17"
"656" "33685" "1.33748657841915e-15"
"657" "33686" "1.19951891471527e-07"
"658" "33692" "4.69244748050364e-09"
"659" "33693" "1.943325774416e-12"
"660" "33694" "1.62202487417893e-17"
"661" "33697" "2.56591335409721e-11"
"662" "33704" "2.02753109272367e-17"
"663" "33707" "6.25341136662431e-10"
"664" "33711" "2.80536960542121e-16"
"665" "33712" "2.38382641125129e-10"
"666" "33713" "7.74144415237531e-13"
"667" "33714" "6.31298810073369e-09"
"668" "33715" "1.00512428763106e-10"
"669" "33725" "3.6495559669026e-17"
"670" "33730" "1.24866789039791e-12"
"671" "33731" "2.82781696197693e-12"
"672" "33735" "9.35198716518791e-17"
"673" "33736" "8.49780823879864e-10"
"674" "33739" "8.21509333735306e-10"
"675" "33750" "7.42428386226957e-12"
"676" "33751" "5.02172404038199e-08"
"677" "33752" "2.76377672551377e-11"
"678" "33758" "4.30617585689666e-12"
"679" "33759" "2.67738809487005e-11"
"680" "33761" "1.48532184869756e-11"
"681" "33766" "1.56771957871859e-09"
"682" "33769" "4.76830853102266e-11"
"683" "33772" "1.37282238321395e-08"
"684" "33774" "7.72996229100898e-17"
"685" "33777" "1.62202487417893e-17"
"686" "33778" "1.62202487417893e-17"
"687" "33779" "6.90193726167563e-12"
"688" "33783" "6.18396983280718e-17"
"689" "33784" "1.56571211185962e-09"
"690" "33791" "1.62202487417893e-17"
"691" "33793" "1.03029940308918e-07"
"692" "33794" "1.70398880977686e-10"
"693" "33800" "3.80239834433645e-08"
"694" "33804" "4.72055063197398e-09"
"695" "33807" "1.62202487417893e-17"
"696" "33808" "4.23814529870813e-09"
"697" "33809" "1.11598993774118e-11"
"698" "33812" "2.23028420199603e-17"
"699" "33814" "4.67246767593986e-08"
