"nid" "centrality"
"208" "31326" "0.042874646123564"
"209" "31328" "0.00136583223320902"
"210" "31330" "0.0106295480370199"
"211" "31333" "0.00134902722602555"
"212" "31335" "2.69192538614956e-13"
"213" "31339" "3.10182512467286e-19"
"214" "31340" "2.77385019527471e-07"
"215" "31341" "0.000140780972869544"
"216" "31347" "5.9020413526162e-07"
"217" "31348" "0.0134983962203349"
"218" "31350" "0.00269375772112352"
"219" "31355" "0.0130621128685385"
"220" "31356" "8.52920758132895e-19"
"221" "31359" "3.11715298207482e-05"
"222" "31360" "0.000266481311595097"
"223" "31361" "0.000979421791792166"
"224" "31362" "3.10153002957416e-19"
"225" "31363" "0.0117560947794648"
"226" "31364" "3.10153002957416e-19"
"227" "31365" "0.0112614812714054"
"228" "31366" "0.00445179233432789"
"229" "31367" "3.03272759996745e-11"
"230" "31369" "2.69192538614956e-13"
"231" "31370" "1.0512451707641e-06"
"232" "31373" "0.0221924465675415"
"233" "31376" "5.83904263146086e-05"
"234" "31378" "3.10153002957416e-19"
"235" "31379" "0.0011378666228637"
"236" "31382" "0.00179677301069323"
"237" "31383" "2.405728663221e-07"
"238" "31385" "0.0264824020237667"
"239" "31386" "0.00297511526847856"
"240" "31387" "0.0352584613500643"
"241" "31388" "3.10153002957416e-19"
"242" "31390" "1.8161146168242e-07"
"243" "31392" "1.85278253332906e-08"
"244" "31393" "6.3498615068135e-08"
"245" "31395" "0.0650882837492619"
"246" "31396" "0.0157480388282354"
"247" "31397" "8.38172647477436e-05"
"248" "31401" "0.00134850941068601"
"249" "31402" "6.62569600639517e-07"
"250" "31403" "3.00667778157255e-09"
"251" "31404" "0.0086092548017506"
"252" "31407" "3.10153002957416e-19"
"253" "31410" "3.46499057991489e-18"
"254" "31413" "0.0265775909625308"
"255" "31414" "0.0181677417481354"
"256" "31416" "3.31551440226383e-07"
"257" "31422" "0.0218230119393784"
"258" "31425" "8.06676940644955e-05"
"259" "31428" "0.0130139596838502"
"260" "31429" "0.0216767851745423"
"261" "31431" "0.0123512958726524"
"262" "31432" "2.0273519032027e-07"
"263" "31434" "4.38104739623256e-06"
"264" "31435" "8.76697338131223e-11"
"265" "31437" "3.10153002957416e-19"
"266" "31438" "1.20864368380475e-07"
"267" "31439" "3.64116216523087e-05"
"268" "31440" "1.80276432968998e-18"
"269" "31442" "2.17107102070191e-18"
"270" "31445" "2.26080136751768e-07"
"271" "31447" "0.0106146566083746"
"272" "31448" "6.42254989111161e-10"
"273" "31449" "5.90204134924972e-07"
"274" "31450" "0.00352223121369506"
"275" "31451" "8.52920758132895e-19"
"276" "31454" "1.72538910949979e-07"
"277" "31455" "5.03593725442507e-05"
"278" "31458" "6.15812202209966e-06"
"279" "31459" "0.0101001076502713"
"280" "31460" "4.54954684861972e-06"
"281" "31461" "3.34111607737792e-05"
"282" "31462" "0.0418402187275331"
"283" "31463" "0.00199230441641668"
"284" "31466" "3.10153002957416e-19"
"285" "31467" "0.0220620713232358"
"286" "31468" "6.13794836022521e-09"
"287" "31470" "3.10153002957416e-19"
"288" "31471" "3.6916537304593e-17"
"289" "31477" "7.5203264698843e-11"
"290" "31480" "0.0149582114758435"
"291" "31481" "0.00223135885251434"
"292" "31488" "6.90780846627892e-12"
"293" "31489" "0.000124842849878429"
"294" "31495" "0.00241847353184678"
"295" "31496" "1.24766312539816e-16"
"296" "31497" "0.00595590962551442"
"297" "31498" "3.10153002957416e-19"
"298" "31499" "2.21056283831943e-05"
"299" "31500" "0.00269440319200351"
"300" "31501" "3.10153002957416e-19"
"301" "31507" "0.0123301972603435"
"302" "31508" "0.0169488589144602"
"303" "31509" "0.0120817721719721"
"304" "31513" "0.00556340466385517"
"305" "31514" "6.99665587967753e-08"
"306" "31515" "4.9063907171862e-05"
"307" "31526" "2.46886871792846e-05"
"308" "31528" "1.10989033690471e-16"
"309" "31529" "1.00770238194993e-06"
"310" "31532" "3.10153002957416e-19"
"311" "31535" "3.10153002957416e-19"
"312" "31537" "1.80276432968998e-18"
"313" "31541" "3.46499057991489e-18"
"314" "31546" "0.00237408003951135"
"315" "31548" "1.39522543170636e-06"
"316" "31559" "0.0120054398449553"
"317" "31561" "2.43246601817607e-09"
"318" "31566" "6.78338173163218e-08"
"319" "31570" "0.00729415602663052"
"320" "31573" "1.12990531851376e-09"
"321" "31574" "4.43351486343405e-06"
"322" "31575" "1.88652027107757e-10"
"323" "31577" "0.00728382277548286"
"324" "31578" "0.0195442226126733"
"325" "31579" "7.22673943283951e-07"
"326" "31580" "3.48033878478832e-06"
"327" "31583" "0.00251818146616565"
"328" "31585" "6.0538326032496e-09"
"329" "31586" "3.10153002957416e-19"
"330" "31591" "0.000256503640179408"
"331" "31592" "0.000601706526355162"
"332" "31597" "3.10153002957416e-19"
"333" "31598" "3.10153002957416e-19"
"334" "31601" "3.10153002957416e-19"
"335" "31604" "0.0130994034911527"
"336" "31605" "2.4579282828415e-09"
"337" "31608" "4.43810392560594e-06"
"338" "31610" "1.12688608940458e-05"
"339" "31612" "0.0036525234282567"
"340" "31613" "0.00172507741135476"
"341" "31621" "3.10153002957416e-19"
"342" "31623" "7.96895497791646e-05"
"343" "31629" "3.35488953000917e-05"
"344" "31631" "4.47726091059333e-05"
"345" "31633" "3.2163337748312e-09"
"346" "31635" "0.0188942076841146"
"347" "31636" "1.34496610002169e-06"
"348" "31645" "0.000126558278853564"
"349" "31649" "0.00488304141358472"
"350" "31658" "2.48175584997991e-19"
"351" "31662" "0.00794273923488996"
"352" "31665" "0.0226461072908631"
"353" "31666" "0.0301948089487008"
"354" "31667" "3.10153002957416e-19"
"355" "31668" "4.26291762440956e-09"
"356" "31670" "8.76449989068265e-07"
"357" "31671" "0.00654162944823699"
"358" "31672" "7.49440419986444e-07"
"359" "31674" "0.00018353916641882"
"360" "31675" "7.51118366639875e-05"
"361" "31676" "3.10153002957416e-19"
"362" "31677" "0.000172580410999506"
"363" "31678" "0.0176139487124523"
"364" "31683" "0.00011784579798449"
"365" "31684" "2.11309725506547e-06"
"366" "31685" "0.0237623908706498"
"367" "31686" "3.40881930083776e-07"
"368" "31688" "1.2901002062093e-05"
"369" "31692" "0.000561809766582533"
"370" "31695" "2.04761905732469e-11"
"371" "31697" "1.27419564454644e-05"
"372" "31700" "6.10113893305003e-07"
"373" "31709" "8.7520562704732e-11"
"374" "31710" "0.00121102945115378"
"375" "31711" "3.10153002957416e-19"
"376" "31712" "2.41526138907683e-09"
"377" "31714" "1.64848389268886e-13"
"378" "31720" "3.10153002957416e-19"
"379" "31721" "3.10153002957416e-19"
"380" "31724" "1.34050120666736e-09"
"381" "31728" "2.06944545394745e-07"
"382" "31729" "1.75504111081521e-07"
"383" "31730" "1.57896923063259e-08"
"384" "31733" "0.0245797659583711"
"385" "31735" "1.6210415227208e-09"
"386" "31741" "1.74262024610334e-12"
"387" "31744" "0.0656061888067871"
"388" "31745" "0.0258830003844241"
"389" "31750" "0.00236031697977347"
"390" "31751" "0.000455275701850995"
"391" "31754" "9.53806710277298e-11"
"392" "31756" "0.0124656753167657"
"393" "31757" "2.00430326297627e-06"
"394" "31759" "0.00265640588859827"
"395" "31762" "4.56564105980033e-09"
"396" "31763" "1.4991977046976e-17"
"397" "31764" "0.0040516793603855"
"398" "31765" "1.52228072857502e-07"
"399" "31766" "3.04306581538688e-16"
"400" "31767" "2.33007070647458e-11"
"401" "31769" "0.0243460728502612"
"402" "31770" "1.52018414158959e-07"
"403" "31773" "0.0324623461902807"
"404" "31775" "0.00428264082383463"
"405" "31778" "0.00064877150298066"
"406" "31784" "8.52920758132895e-19"
"407" "31785" "1.51609181117105e-13"
"408" "31786" "2.03537908190805e-18"
"409" "31792" "0.00226141621053697"
"410" "31794" "3.10153002957416e-19"
"411" "31795" "0.000144155928831283"
"412" "31802" "3.46499057991489e-18"
"413" "31808" "4.1773732585827e-18"
"414" "31811" "0.00752333847762023"
"415" "31812" "1.09444135883649e-17"
"416" "31813" "0.00453092630879329"
"417" "31815" "2.00430326298469e-06"
"418" "31816" "8.14144709057537e-05"
"419" "31822" "4.34945457170129e-12"
"420" "31823" "0.0160074984333794"
"421" "31824" "5.75693583741586e-05"
"422" "31831" "5.69960322237674e-16"
"423" "31832" "0.0008433566663145"
"424" "31833" "6.76942881552023e-06"
"425" "31838" "0.0212421238856661"
"426" "31841" "8.52920758132895e-19"
"427" "31845" "6.40450633719484e-14"
"428" "31849" "0.00106482992372538"
"429" "31853" "7.00242308167842e-08"
"430" "31854" "3.10153002957416e-19"
"431" "31855" "0.00224264611709652"
"432" "31858" "0.000876858516734992"
"433" "31859" "1.2599965745145e-18"
"434" "31865" "0.000251132395117529"
"435" "31866" "0.000223772888112923"
"436" "31867" "3.33330742860377e-11"
"437" "31868" "3.10153002957416e-19"
"438" "31869" "0.00534641304442218"
"439" "31871" "8.52920758132895e-19"
"440" "31872" "4.21867275361275e-09"
"441" "31878" "4.12464451476994e-05"
"442" "31884" "0.000744622522036066"
"443" "31885" "0.000200300323943962"
"444" "31886" "0.00134849870973776"
"445" "31891" "3.10153002957416e-19"
"446" "31893" "1.89159343885971e-05"
"447" "31894" "2.20376986323651e-05"
"448" "31895" "3.10153002957416e-19"
"449" "31898" "0.0148895712221014"
"450" "31899" "8.26381864868695e-08"
"451" "31901" "0.000246366723570701"
"452" "31903" "0.000714909306818175"
"453" "31904" "3.10153002957416e-19"
"454" "31907" "3.43418434439575e-07"
"455" "31909" "8.52920758132895e-19"
"456" "31914" "1.13144854004928e-07"
"457" "31915" "2.90967824345908e-16"
"458" "31916" "3.10153002957416e-19"
"459" "31917" "2.38187596374843e-06"
"460" "31918" "4.50059830978212e-05"
"461" "31919" "4.52912368306813e-08"
"462" "31920" "7.8698704674835e-05"
"463" "31922" "3.10153002957416e-19"
"464" "31925" "3.10153002957416e-19"
"465" "31926" "3.10153002957416e-19"
"466" "31931" "8.52920758132895e-19"
"467" "31934" "3.80207349132498e-05"
"468" "31936" "3.10153002957416e-19"
"469" "31939" "1.17105959351047e-06"
"470" "31940" "0.00276157780377708"
"471" "31941" "3.46499057991489e-18"
"472" "31943" "2.38766037160326e-06"
"473" "31946" "8.14399263000019e-10"
"474" "31947" "2.73316413831521e-05"
"475" "31949" "1.53160995987848e-10"
"476" "31951" "0.00328189378171043"
"477" "31953" "0.000525169902987199"
"478" "31954" "0.000838341601733355"
"479" "31961" "3.10153002957416e-19"
"480" "31964" "3.10153002957416e-19"
"481" "31966" "4.15620397609971e-05"
"482" "31967" "0.00374939771114704"
"483" "31969" "0.00175873135792111"
"484" "31970" "0.000462754195687767"
"485" "31971" "2.20379824136722e-08"
"486" "31972" "6.40452567676947e-11"
"487" "31973" "2.38766037160326e-06"
"488" "31975" "8.52920758132895e-19"
"489" "31976" "3.10153002957416e-19"
"490" "31978" "0.000431198352289223"
"491" "31979" "8.52920758132895e-19"
"492" "31981" "8.249596251365e-06"
"493" "31982" "0.000362951201824986"
"494" "31985" "0.000205687445944766"
"495" "31986" "5.42767755175479e-19"
"496" "31987" "0.000135704524787694"
"497" "31992" "1.96756007775283e-06"
"498" "31994" "0.0019507084825315"
"499" "31995" "3.10153002957416e-19"
"500" "31996" "1.1057141406853e-08"
"501" "31997" "1.15289694323523e-07"
"502" "32000" "0.000535130115152695"
"503" "32001" "0.000146867459393622"
"504" "32003" "0.00302996658784797"
"505" "32005" "0.00378248054591836"
"506" "32007" "3.75562278731927e-17"
"507" "32009" "0.000246580417368015"
"508" "32010" "3.10153002957416e-19"
"509" "32011" "1.29085679830877e-15"
"510" "32013" "3.03685893588707e-06"
"511" "32014" "6.43339862184356e-14"
"512" "32015" "0.000327882025768737"
"513" "32017" "0.000168438654719103"
"514" "32024" "8.34411128689772e-18"
"515" "32025" "7.76164641518185e-09"
"516" "32026" "8.22421104582159e-09"
"517" "32027" "6.06373351485105e-18"
"518" "32029" "2.55859125217366e-07"
"519" "32038" "0.00531795264045915"
"520" "32039" "0.00251710116703055"
"521" "32040" "3.10153002957416e-19"
"522" "32041" "0.00171580377434146"
"523" "32042" "0.00171778570152449"
"524" "32043" "0.00229038094047798"
"525" "32045" "2.45561677864236e-11"
"526" "32046" "0.00122470178223834"
"527" "32050" "2.20984014607159e-18"
"528" "32051" "0.0120601359922847"
"529" "32053" "0.014797512996685"
"530" "32054" "4.04847035370614e-13"
"531" "32055" "3.10153002957416e-19"
"532" "32059" "2.20059993125628e-05"
"533" "32060" "3.10153002957416e-19"
"534" "32062" "0.00230125325697124"
"535" "32064" "1.80276432968998e-18"
"536" "32065" "0.00625858658107707"
"537" "32066" "0.000423702676141342"
"538" "32070" "8.13935686707116e-09"
"539" "32073" "4.00840510569002e-18"
"540" "32078" "4.24426099012671e-06"
"541" "32084" "0.000140780982466513"
"542" "32092" "0.000147851992148511"
"543" "32094" "0.00310527811677542"
"544" "32096" "0.0274856997610871"
"545" "32098" "7.3284323014173e-16"
"546" "32101" "0.00577149008586933"
"547" "32103" "3.82263093217558e-05"
"548" "32104" "0.000585258948023557"
"549" "32107" "0.00874600878074528"
"550" "32110" "0.00229415022753159"
"551" "32113" "3.10153002957416e-19"
"552" "32116" "6.05464851113971e-05"
"553" "32118" "0.00604123507839115"
"554" "32121" "3.10153002957416e-19"
"555" "32130" "3.51711955015704e-08"
"556" "32131" "1.34401190324059e-06"
"557" "32133" "3.10153002957416e-19"
"558" "32135" "1.331127131711e-09"
"559" "32136" "0.000105319910009443"
"560" "32137" "3.10153002957416e-19"
"561" "32138" "0.000392337922488481"
"562" "32140" "3.10153002957416e-19"
"563" "32142" "3.10153002957416e-19"
"564" "32147" "6.37388651780847e-18"
"565" "32150" "0.000115337712622474"
"566" "32151" "0.000455267585984721"
"567" "32152" "0.00060702341828569"
"568" "32154" "1.72869275515536e-06"
"569" "32156" "5.42767755175479e-19"
"570" "32157" "0.00376610284560314"
"571" "32158" "1.72047619469188e-05"
"572" "32160" "1.12842405335415e-17"
"573" "32162" "2.23757541981093e-09"
"574" "32163" "1.84470606544e-09"
"575" "32165" "4.13213693157395e-08"
"576" "32168" "0.00498450508645296"
"577" "32171" "3.10153002957416e-19"
"578" "32173" "0.0036762591409715"
"579" "32175" "1.49261132673257e-18"
"580" "32176" "5.99249797615157e-17"
"581" "32177" "6.90044391925338e-10"
"582" "32182" "7.95712417774654e-17"
"583" "32184" "0.00239890689831859"
"584" "32186" "0.00504825247873429"
"585" "32190" "7.56533116333021e-05"
"586" "32191" "3.50406905008908e-10"
"587" "32194" "8.78544077353362e-05"
"588" "32195" "0.000390488497675653"
"589" "32199" "0.0156370082290594"
"590" "32200" "0.00179800537047756"
"591" "32203" "0.000746107147272824"
"592" "32204" "2.44245489828965e-18"
"593" "32207" "8.52920758132895e-19"
"594" "32213" "1.97098638606291e-07"
"595" "32216" "3.10153002957416e-19"
"596" "32218" "0.00297563359053228"
"597" "32221" "0.000241919577176582"
"598" "32222" "3.10153002957416e-19"
"599" "32223" "4.58367189537972e-10"
"600" "32225" "3.10153002957416e-19"
"601" "32226" "1.35910111400424e-07"
"602" "32229" "2.45720051068024e-05"
"603" "32230" "1.70584151626579e-18"
"604" "32231" "3.10153002957416e-19"
"605" "32238" "3.10153002957416e-19"
"606" "32242" "5.81285008386374e-07"
"607" "32243" "1.90171134872277e-10"
"608" "32246" "6.20306005914833e-19"
"609" "32251" "8.52920758132895e-19"
"610" "32253" "5.09566673003816e-15"
"611" "32255" "0.000759212271265775"
"612" "32259" "4.44567139502121e-06"
"613" "32260" "7.17901070418824e-05"
"614" "32265" "0.000228260237637103"
"615" "32266" "0.000281148150436086"
"616" "32267" "4.97482607166735e-07"
"617" "32269" "7.8868608199519e-06"
"618" "32273" "7.25791929042805e-05"
"619" "32279" "2.38491455325955e-09"
"620" "32284" "2.38766037160357e-06"
"621" "32285" "4.8399319086792e-09"
"622" "32287" "0.000201412920730644"
"623" "32291" "6.20306005914833e-19"
"624" "32293" "0.000314831919675524"
"625" "32298" "4.27933872642388e-18"
"626" "32301" "2.29474951812319e-06"
"627" "32306" "0.000744878341202334"
"628" "32307" "3.10153002957416e-19"
"629" "32310" "0.000305788637230111"
"630" "32311" "1.04442073234094e-15"
"631" "32312" "3.21158313193494e-17"
"632" "32314" "1.58595672456967e-13"
"633" "32316" "3.40656152906048e-17"
"634" "32317" "0.00146356049598676"
"635" "32318" "3.51716047438678e-06"
"636" "32320" "0.000574333863995276"
"637" "32321" "9.26658856289182e-11"
"638" "32325" "8.98019657526472e-05"
"639" "32327" "3.10153002957416e-19"
"640" "32328" "1.64082726820844e-07"
"641" "32330" "2.20984014607159e-18"
"642" "32331" "0.000784803095819527"
"643" "32336" "3.10153002957416e-19"
"644" "32338" "3.10153002957416e-19"
"645" "32340" "3.10153002957416e-19"
"646" "32345" "3.10153002957416e-19"
"647" "32348" "4.47679501701824e-05"
"648" "32351" "0.000266314366918141"
"649" "32354" "7.25448579986361e-11"
"650" "32355" "1.17573354521422e-07"
"651" "32356" "0.000503470007993577"
"652" "32360" "1.2088221749658e-05"
"653" "32363" "3.10153002957416e-19"
"654" "32367" "0.00116615820721177"
"655" "32369" "4.99574305818121e-15"
"656" "32372" "0.000323465852168121"
"657" "32373" "3.10153002957416e-19"
"658" "32374" "0.0013878472923566"
"659" "32379" "0.00215749510013018"
"660" "32380" "0.000587552640420183"
"661" "32381" "3.10153002957416e-19"
"662" "32382" "6.87516346349109e-08"
"663" "32384" "5.39735075643275e-08"
"664" "32385" "8.52920758132895e-19"
"665" "32386" "0.00158454730285238"
"666" "32387" "0.000793055595632345"
"667" "32389" "7.41608136102487e-08"
"668" "32392" "0.00173498396091823"
"669" "32393" "5.5687958926217e-09"
"670" "32394" "9.24059062890428e-11"
"671" "32399" "3.10153002957416e-19"
"672" "32401" "0.00105203730901675"
"673" "32403" "8.52920758132895e-19"
"674" "32404" "8.57649455840544e-12"
"675" "32405" "3.10153002957416e-19"
"676" "32406" "1.7601187553774e-05"
"677" "32407" "1.13732926356584e-05"
"678" "32408" "1.25443500958558e-11"
"679" "32409" "3.10153002957416e-19"
"680" "32413" "0.00362250162754492"
"681" "32415" "0.00741787284027234"
"682" "32421" "1.37044807347255e-07"
"683" "32423" "3.10153002957416e-19"
"684" "32424" "0.00416291661984985"
"685" "32425" "0.00297514510561818"
"686" "32426" "8.52920758132895e-19"
"687" "32427" "2.38766255378358e-06"
"688" "32429" "1.29238786342745e-07"
"689" "32430" "3.58572906609542e-10"
"690" "32431" "1.16859998542394e-06"
"691" "32437" "8.52920758132895e-19"
"692" "32438" "1.91163494723945e-09"
"693" "32440" "0.000196476594137966"
"694" "32443" "3.10153002957416e-19"
"695" "32447" "2.13195511512989e-06"
"696" "32450" "1.01224495279238e-06"
"697" "32451" "5.78425687309753e-07"
"698" "32452" "6.32450746785795e-17"
"699" "32455" "0.00665352888629105"
"700" "32457" "1.41879419054301e-08"
"701" "32458" "2.65730333335487e-17"
"702" "32461" "1.14644544091222e-17"
"703" "32462" "5.82393512639809e-09"
"704" "32463" "6.20306005914833e-19"
"705" "32464" "4.95949741296056e-05"
"706" "32468" "6.43339862184356e-14"
"707" "32471" "0.000169254646632541"
"708" "32472" "3.10153002957416e-19"
"709" "32477" "8.62250883134894e-13"
"710" "32478" "6.48022820674904e-06"
"711" "32479" "1.52228072847919e-07"
"712" "32482" "2.38766037160326e-06"
"713" "32484" "3.58705896598956e-06"
"714" "32485" "3.60045487604694e-06"
"715" "32486" "6.20306005914833e-19"
"716" "32488" "0.000979423345151252"
"717" "32489" "4.97223641289815e-06"
"718" "32490" "0.000776891786924886"
"719" "32491" "0.00430575575259012"
"720" "32493" "0.000636583424128428"
"721" "32495" "1.42292456908985e-08"
"722" "32496" "0.00403994363042387"
"723" "32497" "4.69381509429161e-15"
"724" "32499" "0.00271150479379078"
"725" "32500" "8.31739394504249e-14"
