"nid" "centrality"
"1" "30829" "3.09635609467594"
"2" "30831" "1.19870090912463e-17"
"3" "30834" "9.47704017239365e-12"
"4" "30835" "2.29762268869293e-11"
"5" "30836" "0.00592059665135108"
"6" "30837" "51.7565935288611"
"7" "30838" "2.64199912199355"
"8" "30839" "1.35380150491855"
"9" "30841" "0.00853352546436022"
"10" "30843" "1.19870090912463e-17"
"11" "30845" "0.495605911854527"
"12" "30849" "1.19870090912463e-17"
"13" "30852" "153.550310022642"
"14" "30854" "4.23266739962848e-05"
"15" "30856" "0.0400820694877497"
"16" "30857" "1.19648131714876e-07"
"17" "30858" "1.19870090912463e-17"
"18" "30859" "1.19870090912463e-17"
"19" "30862" "51.7577728677358"
"20" "30863" "51.7577728683953"
"21" "30864" "51.7823386551268"
"22" "30865" "1.19870090912463e-17"
"23" "30866" "1.19870090912463e-17"
"24" "30867" "51.7574830476654"
"25" "30868" "3.74115035177214e-13"
"26" "30869" "51.8188223397042"
"27" "30872" "1.19870090912463e-17"
"28" "30874" "9.39212190576095e-11"
"29" "30875" "1.19870090912463e-17"
"30" "30876" "1.19870090912463e-17"
"31" "30882" "6.78138014314486e-11"
"32" "30883" "2.31708018908779"
"33" "30885" "0.445477318184192"
"34" "30888" "2.92285648989597e-06"
"35" "30890" "1.19870090912463e-17"
"36" "30891" "1.19870090912463e-17"
"37" "30895" "1.19870090912463e-17"
"38" "30896" "1.19870090912463e-17"
"39" "30897" "1.19870090912463e-17"
"40" "30899" "1.19870090912463e-17"
"41" "30901" "3.45629898938955e-10"
"42" "30903" "5.41075033376121"
"43" "30904" "0.0188524710063291"
"44" "30905" "1.19870090912463e-17"
"45" "30909" "1.19870090912463e-17"
"46" "30910" "5.05193125962175e-10"
"47" "30914" "1.387686258166e-05"
"48" "30915" "1.34603655914458"
"49" "30919" "7.07889658895667e-05"
"50" "30920" "1.19870090912463e-17"
"51" "30921" "0.000379416890807352"
"52" "30925" "0.00447950005325097"
"53" "30926" "0.103013835550032"
"54" "30927" "9.39212430316277e-11"
"55" "30932" "1.19870090912463e-17"
"56" "30933" "0.0499033342873282"
"57" "30936" "1.19870090912463e-17"
"58" "30938" "2.25971712055036e-12"
