"nid" "centrality"
"1" "30831" "0.0665134478983637"
"2" "30832" "1.2297403582022e-05"
"3" "30834" "2.9195765573871e-18"
"4" "30837" "14.1449334085564"
"5" "30843" "4.1248930026603e-18"
"6" "30846" "1.45978827869355e-18"
"7" "30849" "2.9195765573871e-18"
"8" "30850" "0.514718925164223"
"9" "30851" "3.20257714424144e-13"
"10" "30852" "63.1315558317329"
"11" "30854" "0.282284465283296"
"12" "30857" "3.95022771038746e-10"
"13" "30862" "14.1411354944585"
"14" "30863" "14.1423177714737"
"15" "30864" "14.186947332218"
"16" "30866" "3.80452101993787e-06"
"17" "30867" "14.1430078962608"
"18" "30868" "9.19717998365823e-14"
"19" "30872" "2.9195765573871e-18"
"20" "30873" "10.2292035749695"
"21" "30874" "4.56559419710676e-13"
"22" "30875" "2.9195765573871e-18"
"23" "30876" "2.9195765573871e-18"
"24" "30878" "5.70910791464317e-14"
"25" "30879" "5.82465759356113"
"26" "30881" "3.1824825744078e-05"
"27" "30884" "1.61102181658199"
"28" "30886" "0.173350833264142"
"29" "30889" "7.19241811019852e-08"
"30" "30890" "5.10925897542743e-18"
"31" "30891" "0.00537522402486501"
"32" "30893" "5.83915311477421e-18"
"33" "30894" "24.9762057462596"
"34" "30895" "2.9195765573871e-18"
"35" "30896" "4.74431190575405e-18"
"36" "30897" "2.9195765573871e-18"
"37" "30898" "0.00401483210436301"
"38" "30899" "1.41854217149575e-08"
"39" "30901" "8.56048610639818e-12"
"40" "30905" "5.10925897542743e-18"
"41" "30908" "3.37259690342422e-08"
"42" "30909" "2.9195765573871e-18"
"43" "30911" "41.3792231017815"
"44" "30913" "1.18527373985376e-07"
"45" "30914" "6.24656425102547e-08"
"46" "30916" "10.5442348247973"
"47" "30917" "6.98308767012483e-19"
"48" "30918" "6.53284255130009"
"49" "30919" "0.000375874112329438"
"50" "30920" "0.000567788518956288"
"51" "30921" "0.00981231256470548"
"52" "30923" "1.45978827869355e-18"
"53" "30927" "4.56573287699323e-13"
"54" "30932" "2.9195765573871e-18"
"55" "30934" "9.52122649290963"
"56" "30936" "5.83915311477421e-18"
"57" "30940" "2.9195765573871e-18"
"58" "30942" "4.32992238049041"
"59" "30943" "3.65582490153729"
"60" "30945" "3.41475791490003e-11"
"61" "30949" "7.75957206741983e-15"
"62" "30950" "4.37936483608066e-18"
"63" "30952" "6.1978121073984e-08"
"64" "30959" "0.424635932954743"
"65" "30961" "8.28649764273849"
"66" "30968" "2.66067122778761e-11"
"67" "30969" "25.3063548100344"
"68" "30973" "0.347989628689422"
"69" "30976" "4.37936483608066e-18"
"70" "30981" "0.324693527651319"
"71" "30982" "0.0914083203868603"
"72" "30983" "0.174961940326456"
"73" "30986" "0.00156233914261001"
"74" "30988" "0.226595912136761"
"75" "30989" "6.92321720750135e-13"
"76" "30990" "0.0234231449791884"
"77" "30991" "5.03279181417396"
"78" "30996" "0.00182679470888682"
"79" "30998" "0.00185633919787069"
"80" "31000" "16.8533732985434"
"81" "31002" "2.29613752238679e-12"
"82" "31005" "0.753752144695024"
"83" "31006" "2.40761256873484e-13"
"84" "31009" "2.9195765573871e-18"
"85" "31011" "0.318230768058359"
"86" "31013" "19.3795926342417"
"87" "31015" "2.34954931414975"
"88" "31018" "0.00027061064742283"
"89" "31019" "20.2926265953163"
"90" "31026" "2.9195765573871e-18"
"91" "31027" "6.34731996190363e-11"
"92" "31029" "3.83628463807928"
"93" "31030" "2.9195765573871e-18"
"94" "31031" "0.444052819587438"
"95" "31032" "2.83360015363656e-09"
"96" "31034" "4.37936483608066e-18"
"97" "31035" "1.17492611681926"
"98" "31038" "0.0310389869165395"
"99" "31039" "7.31164980307458"
"100" "31041" "11.9507228758873"
"101" "31044" "2.9195765573871e-18"
"102" "31045" "17.1199272850489"
"103" "31046" "2.15676077757415e-11"
"104" "31049" "0.142617004649314"
"105" "31051" "4.60909214442816"
"106" "31052" "7.36959187410511e-07"
"107" "31054" "1.02662324539815e-10"
"108" "31056" "0.00123012224457001"
"109" "31058" "2.58638635781202e-06"
"110" "31059" "1.38187227677398e-08"
"111" "31062" "18.065531974617"
"112" "31066" "0.0433308293523016"
"113" "31067" "0.0755980310378648"
"114" "31069" "12.3350745068069"
"115" "31070" "0.653059688486215"
"116" "31071" "0.141161406281099"
"117" "31072" "4.37936483608066e-18"
"118" "31073" "5.65667957993752e-18"
"119" "31075" "2.9195765573871e-18"
"120" "31076" "2.9195765573871e-18"
"121" "31080" "2.14689061799233e-06"
"122" "31083" "4.51861278922294e-12"
"123" "31084" "1.13938857386494e-06"
"124" "31086" "2.96310124874798"
"125" "31088" "22.3761388906106"
"126" "31089" "0.0268960948378071"
"127" "31091" "22.5217605838657"
"128" "31092" "8.65325684916522e-06"
"129" "31095" "5.53260726480168e-10"
"130" "31097" "3.37854188943821e-08"
"131" "31100" "2.95502932900884"
"132" "31102" "2.18968241804033e-18"
"133" "31104" "0.0336418911830773"
"134" "31105" "2.9195765573871e-18"
"135" "31107" "2.99217531514032"
"136" "31108" "1.10032030461468"
"137" "31110" "0.391556378453996"
"138" "31111" "4.37936483608066e-18"
"139" "31113" "5.67250954101663e-08"
"140" "31115" "9.00818148731443"
"141" "31116" "0.554832410699434"
"142" "31118" "8.2830545228666e-11"
"143" "31119" "0.000653709397238032"
"144" "31121" "49.7956086799441"
"145" "31123" "0.166217831556458"
"146" "31124" "0.0271146042552076"
"147" "31125" "16.9676463991936"
"148" "31130" "3.17683761087765"
"149" "31131" "19.9333710735972"
"150" "31133" "1.6374492441749e-12"
"151" "31135" "4.37936483608066e-18"
"152" "31139" "2.9195765573871e-18"
"153" "31141" "0.000179823484384247"
"154" "31145" "1.10761452066899e-06"
"155" "31146" "8.66842538737736e-16"
"156" "31148" "5.01080742474192e-11"
"157" "31153" "4.83412471357657e-07"
"158" "31157" "2.9195765573871e-18"
"159" "31158" "7.79084506274381e-08"
"160" "31159" "34.9418931086168"
"161" "31160" "1.52884225215614e-05"
"162" "31161" "0.00104385521815098"
"163" "31162" "4.37936483608066e-18"
"164" "31164" "1.23944878826213"
"165" "31167" "1.39174932346749e-14"
"166" "31170" "2.9195765573871e-18"
"167" "31173" "1.58883457688895e-14"
"168" "31175" "0.118433150136281"
"169" "31179" "1.23943912503586"
"170" "31180" "2.9195765573871e-18"
"171" "31182" "0.196008722802594"
"172" "31186" "0.0104185690841035"
"173" "31189" "4.93415868017551e-05"
"174" "31195" "13.0617154198791"
"175" "31197" "4.37936483608066e-18"
"176" "31198" "3.31444946640168e-07"
"177" "31199" "2.59012458699188e-10"
"178" "31204" "8.6834164540056e-11"
"179" "31205" "7.35059845686743e-11"
"180" "31206" "2.05604116333496e-14"
"181" "31208" "2.99132295305096"
"182" "31209" "0.00121832435685122"
"183" "31211" "4.07974498944678e-07"
"184" "31212" "8.05567634895867e-08"
"185" "31217" "4.37936483608066e-18"
"186" "31227" "2.59520783370946e-07"
"187" "31229" "0.00113746961788483"
"188" "31230" "3.09892237601962e-08"
"189" "31239" "2.76374431013064e-08"
"190" "31240" "4.37936483608066e-18"
"191" "31241" "0.42981715247704"
"192" "31242" "15.2831504800835"
"193" "31243" "5.50066998668032"
"194" "31246" "2.9195765573871e-18"
"195" "31248" "4.25253369872815e-11"
"196" "31251" "4.37936483608066e-18"
"197" "31252" "17.2868068708797"
"198" "31253" "0.0204706562788534"
"199" "31254" "0.0210768210368255"
"200" "31255" "2.9195765573871e-18"
"201" "31256" "6.88376056793833e-15"
"202" "31257" "3.06321615075632e-08"
"203" "31259" "2.9195765573871e-18"
"204" "31264" "6.64365067971379"
"205" "31265" "1.4341434400908e-06"
"206" "31267" "0.868231893439186"
"207" "31269" "0.790643182888929"
"208" "31270" "0.580772537469266"
"209" "31273" "2.9195765573871e-18"
"210" "31275" "1.31020653395243e-07"
"211" "31277" "6.84602646885611e-13"
"212" "31279" "2.9195765573871e-18"
"213" "31281" "3.1330057950753"
"214" "31282" "1.00043774779144e-10"
"215" "31283" "3.87750223408525"
"216" "31285" "0.000367450718832448"
"217" "31288" "0.0884745006107368"
"218" "31289" "1.43415458447263e-06"
"219" "31290" "2.34967872910096e-08"
"220" "31291" "2.9195765573871e-18"
"221" "31292" "0.17964809612363"
"222" "31293" "2.9355555351268"
"223" "31294" "7.31099915122942e-12"
"224" "31295" "2.64366831682975"
"225" "31296" "1.07608244437872"
"226" "31297" "2.9195765573871e-18"
"227" "31298" "8.76506269574921"
"228" "31302" "6.67522971504989e-09"
"229" "31304" "2.18968241804033e-18"
"230" "31308" "1.97879948961434e-08"
"231" "31309" "4.37936483608066e-18"
"232" "31310" "8.02883553281454e-18"
"233" "31311" "0.0660193217379323"
"234" "31312" "2.9195765573871e-18"
"235" "31313" "1.60385398882667e-11"
"236" "31315" "2.23142571576691"
"237" "31317" "9.49839845385883e-11"
"238" "31319" "0.0460255982461926"
"239" "31321" "0.169861025087342"
"240" "31322" "2.9195765573871e-18"
"241" "31324" "3.07538585176385e-15"
"242" "31325" "2.9195765573871e-18"
"243" "31326" "6.34275350337315"
"244" "31327" "0.0785997440159678"
"245" "31329" "10.3949131832634"
"246" "31331" "33.2668040262708"
"247" "31332" "0.0530643746548268"
"248" "31333" "0.0186636683643752"
"249" "31336" "1.77090552061056e-10"
"250" "31337" "9.96580292929924e-11"
"251" "31339" "2.9195765573871e-18"
"252" "31340" "3.41864254055335e-07"
"253" "31346" "0.374026291165587"
"254" "31347" "3.25411993190748e-07"
"255" "31348" "16.201942879611"
"256" "31355" "0.247275107642518"
"257" "31356" "4.37936483608066e-18"
"258" "31359" "0.00134611764438261"
"259" "31362" "2.9195765573871e-18"
"260" "31363" "0.580327551974243"
"261" "31364" "2.9195765573871e-18"
"262" "31367" "1.37146231025793e-12"
"263" "31370" "2.78223911478034e-08"
"264" "31374" "6.8390490345833e-05"
"265" "31376" "0.00284038033988056"
"266" "31377" "2.15283388357074e-15"
"267" "31378" "2.9195765573871e-18"
"268" "31379" "3.8734558738081"
"269" "31382" "0.228887039573867"
"270" "31387" "37.8431285537867"
"271" "31388" "2.9195765573871e-18"
"272" "31390" "1.50878110299541e-07"
"273" "31392" "7.86691651404546e-09"
"274" "31396" "25.6597625225482"
"275" "31401" "0.0188473605849751"
"276" "31402" "3.1857545083544e-07"
"277" "31404" "0.348079344797091"
"278" "31406" "1.35017026654403e-11"
"279" "31407" "2.9195765573871e-18"
"280" "31408" "0.258391820994006"
"281" "31410" "5.47420604510082e-18"
"282" "31414" "29.1292320424659"
"283" "31417" "0.294185405641672"
"284" "31418" "0.124598115751497"
"285" "31419" "0.000231186210069213"
"286" "31422" "0.599619629771171"
"287" "31423" "0.0866950026824085"
"288" "31426" "0.439182060101541"
"289" "31428" "0.155298500770451"
"290" "31429" "15.6064027522454"
"291" "31430" "3.08300218489032"
"292" "31431" "0.983680578752694"
"293" "31433" "2.15283388357074e-15"
