"investors"	"companies"
33364	10311
33364	6944
33364	3488
33364	10320
33364	7011
33364	10329
33364	10329
33364	8837
33366	10339
33366	10339
33366	10341
33380	10358
33380	1324
33380	1946
33382	3418
33382	10382
33382	1760
33382	1760
33387	4339
33391	272
33393	5691
33393	9208
33396	10437
33396	10441
33407	3444
33411	1027
33411	1027
33420	2045
33420	6564
33426	10480
33429	10483
33429	10483
33429	10484
33429	10484
33442	95
33458	3465
33458	5325
33458	5325
33461	3841
33461	3841
33461	9855
33461	10622
33472	4560
33475	10653
33496	10675
33500	4560
33500	3044
33507	10706
33530	1903
33542	10779
33543	8774
33543	8774
33547	6944
33547	10706
33550	8043
33550	10789
33551	10790
33555	8218
33555	6494
33556	2478
33572	9208
33577	10849
33584	10859
33584	10860
33593	1124
33601	6286
33601	1920
33601	4864
33601	9244
33601	7011
33601	2832
33620	10964
33621	10966
33621	10966
33621	10966
33630	9244
33632	11006
33632	9612
33632	6706
33632	9695
33632	9604
33632	4838
33632	2061
33633	6286
33633	11046
33633	9244
33640	11086
33640	11088
33640	11089
33640	11090
33640	11091
33640	11092
33640	11093
33640	11094
33640	11096
33640	11097
33640	11104
33640	11105
33640	11106
33640	11107
33640	11110
33640	11111
33640	11112
33640	11113
33640	11114
33640	11115
33640	11116
33646	11167
33646	11179
33646	11179
33646	11189
33646	10484
33646	2645
33646	11218
33646	11218
33646	7005
33646	1184
33646	7011
33646	7016
33646	9213
33657	7307
33658	11261
33698	2201
33722	11518
33732	4440
33740	3530
33746	1903
33746	264
33748	5708
33787	11631
33787	4815
33787	11634
33795	3530
33795	1184
33803	234
33809	10358
33809	2629
33809	6459
33809	11691
33809	11706
33809	11706
33809	11711
33845	9331
33847	11647
33859	8369
33865	11824
33865	11829
33865	11829
33865	11832
33866	1378
33872	4647
33883	11883
33888	11892
33888	6444
33888	11267
33888	11896
33893	11912
33893	1234
33893	5073
33893	5073
33896	4659
33899	11924
33899	4371
33901	9266
33912	11972
33912	11983
33916	10483
33916	10483
33930	2110
33935	1955
33977	2188
33985	12089
33985	6407
33988	12095
34002	12118
34002	12119
34002	12119
34010	2820
34012	12137
34012	3535
34012	282
34012	282
34012	3341
34019	12168
34019	9327
34026	1997
34026	1997
34026	1997
34026	1997
34026	1997
34026	1997
34027	12177
34027	2110
34031	12199
34031	1184
34059	4135
34059	12269
34059	2145
34059	12305
34059	11975
34059	2817
34059	12315
34059	4732
34059	7750
34059	12338
34059	11518
34059	6980
34059	6309
34059	11218
34059	11218
34059	11218
34059	6280
34059	6280
34059	12364
34059	12364
34059	5144
34059	9363
34059	12365
34059	12365
34059	11983
34059	4813
34059	12376
34063	12386
34063	4391
34063	4391
34063	4732
34063	3418
34070	12541
34075	3530
34076	2647
34093	2352
34093	2390
34111	1903
34120	5599
34120	5599
34125	12623
34134	255
34134	12668
34145	2202
34145	10069
34145	12695
34145	12696
34145	12697
34145	12698
34145	12699
34145	12700
34145	12701
34145	12702
34145	12704
34145	12705
34145	12707
34145	274
34145	12710
34156	2700
34156	4368
34156	4368
34168	8043
34171	5073
34172	7016
34174	2090
34174	12785
34181	4096
34181	12804
34208	8322
34219	12860
34219	1946
34220	7578
34226	12887
34226	12902
34228	66
34228	11647
34228	2338
34228	12919
34241	1125
34244	12930
34247	4581
34257	12943
34261	12947
34261	9695
34261	4724
34264	2722
34301	13100
34303	3310
34311	13116
34317	13134
34340	3415
34341	13188
34342	2746
34342	2746
34357	5086
34361	2188
34363	13215
34379	13239
34381	6460
34381	13249
34381	13249
34396	9769
34399	13296
34408	13316
34408	11829
34408	11832
34409	2868
34409	1184
34409	1184
34410	4109
34410	4109
34410	4109
34410	4109
34419	13415
34420	4440
34446	4460
34446	8867
34450	13532
34456	9619
34457	13548
34461	13554
34474	10860
34475	5256
34475	13572
34479	13576
34494	13589
34498	13609
34498	13615
34509	4443
34536	3082
34536	6979
34536	6979
34550	6409
34564	13696
34565	11534
34565	13698
34569	4384
34569	9396
34595	13732
34604	10925
34628	2145
34670	10043
34696	13953
34707	2202
34710	13995
34710	13997
34718	9213
34737	14034
34738	14035
34738	14036
34738	14042
34738	4636
34738	14047
34743	14078
34749	14083
34749	14083
34764	14119
34769	210
34769	9732
34769	14129
34775	11189
34776	8384
34776	11975
34777	10675
34777	10675
34789	6773
34792	10626
34792	11547
34794	12541
34794	12541
34806	4443
34819	12199
34819	4267
34819	252
34819	14014
34819	8322
34819	7016
34819	14256
34819	14256
34826	10235
34826	10235
34826	9558
34826	11634
34826	1511
34826	1511
34852	9068
34852	2690
34860	14375
34860	11179
34860	5143
34860	9932
34860	2832
34879	4756
34879	11267
34886	14434
34890	9091
34906	7578
34907	5599
34907	5599
34918	1183
34924	5159
34926	14532
34944	14561
34944	10358
34944	6286
34944	2629
34944	9836
34944	14582
34944	3415
34944	7038
34944	6310
34944	1515
34944	1515
34944	1515
34944	1206
34945	14606
34945	14608
34946	2111
34971	3418
34982	14363
34983	12177
34984	7038
34984	7586
34984	3124
34995	9244
35000	8007
35000	8030
35002	6153
35029	9163
35030	2629
35030	9163
35053	14903
35053	14905
35053	6302
35053	4659
35053	14533
35087	6148
35087	9107
35087	14958
35087	14958
35087	14958
35087	14958
35087	7638
35087	7638
35087	7638
35087	7638
35087	5141
35090	14961
35102	65
35102	8642
35102	991
35112	15022
35118	15029
35118	12376
35121	9089
35121	3465
35121	15033
35121	12168
35121	15034
35121	11634
35121	15035
35121	4579
35126	15040
35156	4242
35161	2802
35161	2153
35168	15100
35168	15101
35168	15102
35168	15105
35168	15106
35168	15107
35168	15108
35168	209
35168	15109
35168	15110
35168	7860
35168	15111
35168	15112
35168	2031
35168	15113
35168	15113
35168	1178
35168	10789
35174	15121
35174	15128
35187	12623
35187	12623
35188	15166
35188	14014
35188	2830
35188	1528
35188	1528
35195	15227
35207	9993
35207	1378
35210	9331
35227	15268
35253	4277
35253	5300
35258	3535
35274	3091
35281	7723
35281	1378
35281	6750
35281	9163
35281	9163
35306	6718
35306	1047
35319	4391
35319	4391
35334	15459
35334	10977
35334	1172
35334	9853
35334	9853
35334	15469
35334	11218
35334	15474
35334	2104
35334	2104
35334	7016
35334	15035
35334	4578
35336	6807
35340	7307
35341	6773
35344	8774
35344	8774
35344	8774
35344	15496
35359	15522
35364	2629
35364	10311
35367	9769
35375	6706
35375	1903
35375	7578
35375	15579
35375	1365
35375	15584
35375	4659
35375	11634
35392	2139
35422	15033
35422	15033
35425	10977
35425	6459
35425	9619
35425	15687
35435	2029
35435	7712
35443	4574
35448	15691
35459	6807
35469	15787
35511	1946
35513	10977
35513	9139
35513	2079
35513	5256
35513	15891
35513	15892
35513	15900
35513	15900
35513	15900
35513	8722
35513	5745
35522	7786
35533	15949
35533	3592
35545	4748
35557	9214
35571	16049
35571	6564
35582	9235
35601	15033
35601	13298
35601	4659
35610	16116
35610	9107
35610	8774
35610	8774
35610	8774
35615	9558
35634	2636
35634	2636
35635	1184
35643	8587
35663	12804
35666	9853
35666	5269
35666	13298
35673	12199
35673	1997
35673	16203
35673	2625
35673	2625
35673	2636
35688	9548
35688	11975
35688	2560
35692	1979
35726	3091
35726	15355
35737	2560
35747	3091
35747	2110
35751	1080
35757	16407
35757	4936
35757	4936
35757	16409
35757	15854
35757	11691
35757	16412
35757	16415
35766	15355
35789	16459
35789	16462
35790	16474
35790	16477
35827	4864
35833	3319
35834	16635
35837	11742
35839	15166
35839	4949
35839	16657
35839	16658
35839	16659
35839	16659
35839	4374
35839	16668
35839	1417
35839	15413
35839	11634
35839	5186
35848	16681
35848	16681
35858	16659
35858	16659
35858	16659
35858	11280
35862	2629
35864	9385
35866	13239
35875	10977
35875	7786
35875	16706
35875	10333
35876	16707
35878	10670
35878	10670
35884	7294
35889	1125
35902	1483
35919	16740
35919	1047
35919	16744
35928	1047
35967	12095
35973	16808
35974	16816
35974	16821
35974	7581
35974	7581
35974	7581
35974	7581
35974	9606
35974	1973
35980	2477
35987	1880
35999	6203
36003	3841
36003	3841
36003	266
36006	2002
36016	12868
36016	16941
36016	16943
36016	16944
36016	16946
36016	16947
36016	16948
36016	4102
36016	15113
36016	16949
36020	6409
36029	16973
36044	7491
36056	16996
36056	16997
36056	16997
36056	9355
36056	17001
36056	17001
36056	17002
36056	17002
36068	14083
36068	14083
36068	5599
36068	5599
36068	5599
36077	17035
36077	7870
36077	17039
36077	17039
36083	15579
36083	17075
36083	17075
36083	17079
36083	17080
36083	17081
36083	17082
36083	17083
36083	17084
36083	17085
36083	17086
36083	9433
36083	17087
36083	17087
36083	17088
36083	9699
36083	14900
36083	17094
36083	17095
36083	17097
36083	17097
36083	17105
36083	17106
36083	7735
36083	17107
36083	17107
36083	17108
36083	17108
36083	17109
36083	17110
36083	17113
36083	5269
36083	17125
36083	17128
36083	9670
36083	9670
36083	17137
36083	17140
36083	17141
36083	17142
36083	17143
36083	17144
36083	17146
36083	17161
36083	17162
36083	9349
36083	17164
36083	17165
36083	17165
36083	17166
36083	17166
36083	17167
36083	17168
36083	14905
36083	14905
36083	12333
36083	17169
36083	17170
36083	17170
36083	9508
36083	17173
36083	17187
36086	10966
36086	10966
36111	5269
36115	6597
36120	5236
36120	17290
36120	5697
36120	17293
36120	1788
36120	17300
36124	6148
36141	17355
36153	16116
36153	14856
36158	17384
36158	3418
36158	3418
36173	2560
36173	17466
36173	17473
36173	17481
36173	17483
36173	1221
36183	17502
36188	4202
36188	5971
36207	17540
36207	17541
36207	4919
36207	6813
36207	5585
36207	1125
36207	5837
36207	5186
36249	2202
36254	9139
36254	15121
36254	13100
36255	4664
36259	4567
36262	9208
36270	5073
36273	76
36276	4815
36278	17113
36311	14477
36311	4568
36311	4109
36311	4109
36327	5972
36327	15949
36327	5930
36327	2820
36327	2820
36327	8642
36327	14119
36328	17809
36328	17809
36328	17809
36328	6494
36328	8855
36328	8855
36328	8855
36328	17819
36332	5609
36332	11267
36333	17829
36333	4756
36333	11896
36337	9331
36337	991
36349	17910
36349	17910
36361	6409
36371	1955
36372	17829
36380	17979
36380	17979
36380	17986
36380	6982
36380	9165
36380	8352
36380	6243
36380	18001
36388	12623
36392	12315
36392	16658
36392	1955
36392	1760
36392	1511
36392	1511
36398	6931
36398	6931
36398	17290
36398	16412
36398	3418
36398	3443
36398	311
36399	18028
36402	16808
36402	18031
36402	4815
36402	9841
36402	4549
36403	6148
36403	208
36403	14477
36403	4543
36403	4460
36403	15459
36403	3841
36403	242
36403	242
36403	3291
36403	1807
36403	6597
36403	16744
36403	17087
36403	17087
36403	2428
36403	17140
36403	17144
36403	18124
36403	13696
36403	18135
36403	17697
36403	7750
36403	12338
36403	17001
36403	17001
36403	9667
36403	17002
36403	17002
36403	2441
36403	18145
36403	9661
36403	9661
36403	8837
36403	1490
36403	14533
36403	17187
36403	1206
36430	18206
36446	4936
36451	16116
36451	12541
36451	12541
36451	12541
36451	3105
36451	8043
36451	8043
36457	9455
36457	3105
36457	6460
36457	16744
36457	6302
36457	10391
36457	6280
36457	6280
36470	6115
36471	4664
36478	6739
36494	18358
36494	6286
36494	1047
36494	13698
36494	10333
36496	3301
36499	2746
36500	2428
36500	2428
36501	1168
36501	6944
36519	11912
36531	18135
36532	18450
36532	9244
36532	4242
36532	4242
36541	18462
36553	4653
36566	9129
36576	4664
36592	18545
36592	18545
36603	9150
36607	2391
36607	11634
36621	2802
36626	18592
36626	14582
36628	13698
36631	18602
36631	7860
36633	2629
36633	18605
36633	316
36649	1032
36649	4368
36654	1483
36654	2110
36667	17002
36667	17002
36667	18650
36667	5073
36667	5073
36667	14533
36667	14533
36670	4167
36678	1903
36681	6807
36709	18718
36710	1315
36710	18721
36710	6212
36710	6212
36710	6212
36710	6212
36710	3530
36710	3530
36710	3530
36710	3310
36710	3310
36710	3310
36725	2820
36725	9606
36725	5292
36730	4611
36735	1997
36736	5159
36739	7392
36750	7586
36758	7491
36758	4574
36758	4574
36758	10483
36758	10483
36758	1180
36758	4368
36769	18885
36769	18892
36775	3310
36777	2104
36784	4368
36814	234
36856	4443
36856	19045
36856	19046
36856	16419
36876	19071
36887	19080
36905	19109
36906	19112
36906	19112
36906	19112
36906	19112
36906	1184
36906	1184
36910	15166
36926	210
36944	9455
36944	4836
36963	19434
36966	19439
36972	16808
36972	6931
36972	2049
36972	1324
36972	4167
36972	19487
36972	19487
36972	8282
36972	16477
36972	6235
36972	9932
36972	9932
36972	9932
36972	9932
36972	1490
36972	1499
36972	4813
36972	2110
36972	2061
36975	2441
36975	2441
36975	2441
36975	2441
36975	2441
36975	19512
36977	8218
36978	15397
36996	2090
36996	15687
37005	9150
37046	2645
37064	17481
37072	10106
37072	10106
37074	18450
37080	63
37086	19622
37086	9836
37086	9093
37086	2820
37086	4836
37086	2712
37097	12386
37133	14083
37144	11518
37170	19814
37171	19814
37177	15949
37193	14375
37200	4242
37200	4242
37207	14903
37207	17697
37208	13995
37212	19883
37212	19838
37212	19838
37212	19884
37212	1511
37212	1511
37212	3535
37224	10675
37237	1946
37240	19940
37241	19940
37267	15854
37272	19961
37293	9107
37293	7016
37293	1515
37296	12095
37296	9836
37296	20042
37296	1365
37296	6302
37296	10391
37296	2102
37296	9170
37296	5744
37298	4368
37317	20091
37340	277
37364	4204
37368	20133
37408	4756
37426	20218
37439	2390
37439	4664
37466	2560
37481	20259
37499	4543
37499	4549
37503	6556
37507	5884
37507	9235
37507	20303
37507	2079
37507	15888
37507	4533
37507	2690
37507	20320
37507	10964
37513	9660
37535	9266
37558	17540
37563	15355
37593	20462
37601	7294
37625	4611
37625	9208
37636	2629
37636	12930
37636	20582
37638	66
37643	10358
37643	20591
37643	18658
37643	6724
37643	20612
37643	20619
37643	14382
37643	18669
37643	6310
37652	2700
37652	7307
37653	5889
37653	16412
37667	14375
37667	7707
37667	10385
37667	9841
37667	8795
37667	5087
37667	5087
37667	5258
37667	20748
37667	7495
37667	20752
37667	20752
37667	20752
37667	1483
37667	20754
37694	10106
37694	10106
37735	8046
37735	8046
37741	3105
37744	4648
37745	14363
37752	10484
37752	8046
37752	8855
37752	8855
37753	18789
37754	4581
37758	18545
37758	18545
37764	15033
37764	15033
37764	15033
37775	20863
37775	4610
37775	11912
37775	18658
37775	10670
37775	10670
37775	6460
37775	9845
37775	2031
37775	2634
37775	9604
37775	6212
37775	10671
37775	10990
37801	15854
37811	15227
37811	9612
37811	1365
37811	1955
37811	1451
37814	1903
37815	5418
37818	12623
37819	12541
37870	18592
37884	6459
37918	9363
37922	11280
37926	8340
37940	7581
37940	7581
37940	7581
37940	7581
37958	18450
37958	1206
37960	3828
37963	2351
37963	16740
37963	9823
37963	2636
37963	2636
37963	2636
37963	15040
37963	21166
37980	2820
37981	1671
37983	13298
37984	1324
37984	16821
37997	7307
37998	1671
37998	6807
37998	316
37999	21196
38017	21234
38017	21235
38017	21236
38017	21250
38017	21259
38017	21260
38023	21266
38023	9091
38023	21270
38023	11691
38023	8809
38023	20582
38023	20582
38023	20582
38023	21271
38023	21271
38023	21271
38023	21271
38023	15469
38023	21272
38023	1955
38023	1955
38023	9661
38023	9661
38023	9661
38023	9661
38031	15121
38031	10483
38034	2029
38049	9732
38060	9604
38061	207
38064	21337
38067	2690
38069	7581
38069	7581
38069	7581
38069	7581
38077	15033
38077	15033
38077	5599
38077	5599
38088	4581
38088	3443
38093	15227
38093	4917
38093	14161
38093	21354
38093	11975
38093	10784
38093	2104
38093	2104
38099	1997
38101	1973
38105	14363
38106	21389
38108	5889
38115	4936
38116	16808
38116	13116
38116	18718
38116	5073
38116	5073
38141	9266
38141	7307
38141	2111
38141	2111
38237	21531
38246	6556
38246	18206
38261	17910
38261	17910
38263	316
38278	5599
38286	21624
38325	11972
38325	21730
38327	9331
38335	5143
38342	4071
38350	9661
38366	5599
38380	11972
38380	12315
38380	11518
38380	9619
38380	11983
38384	10779
38395	2700
38395	2700
38396	10311
38396	10311
38396	10311
38396	2050
38396	2050
38396	8802
38396	1047
38396	2634
38396	9604
38396	7035
38396	17002
38396	7495
38396	2057
38396	19112
38396	19112
38396	19112
38396	19112
38396	19112
38396	9932
38396	9932
38396	21844
38414	2079
38414	21865
38414	21865
38429	18375
38435	19045
38436	21887
38436	21888
38436	9764
38446	17166
38447	12541
38447	12541
38447	12541
38447	2478
38453	21910
38453	21911
38453	21912
38453	21914
38453	21919
38455	11972
38457	9507
38474	9039
38480	9769
38491	21973
38498	2700
38507	4581
38524	9244
38542	9385
38568	5691
38569	22050
38576	7016
38584	277
38591	10779
38591	2802
38600	207
38600	20591
38600	22093
38600	4944
38600	15891
38600	10320
38600	20619
38600	16668
38600	1184
38600	1184
38601	2642
38601	2642
38641	22158
38645	2045
38645	22161
38650	10860
38650	17502
38652	1168
38656	9091
38656	22188
38656	4440
38656	7514
38656	5305
38656	13698
38656	11552
38664	10311
38664	10311
38664	10311
38664	4442
38664	3488
38670	13576
38670	4204
38673	252
38675	3310
38677	4202
38678	4442
38686	4440
38686	16744
38697	11547
38699	3438
38702	6807
38741	15691
38742	9442
38742	22432
38742	16477
38742	1206
38742	10333
38751	4080
38761	1903
38769	22462
38769	5837
38769	22498
38776	2338
38776	16206
38776	2722
38776	2722
38776	8642
38776	14119
38776	14119
38776	10849
38776	13589
38776	991
38781	13696
38782	12163
38788	18789
38798	2820
38815	4724
38818	15121
38823	6309
38823	12364
38823	6563
38852	18145
38853	1720
38853	2817
38870	12168
38876	9327
38877	17979
38877	6982
38877	18001
38881	2153
38890	10966
38896	21271
38900	18375
38900	1955
38901	3091
38906	17095
38906	17095
38906	22646
38906	22646
38919	22665
38919	12168
38919	12168
38927	4440
38931	22689
38939	170
38943	7581
38943	7581
38943	7581
38943	7581
38945	10831
38957	1764
38960	5609
38961	2625
38966	8809
38972	2045
38972	5777
38972	5777
38972	10790
38976	4267
38976	2560
38976	8046
38976	8046
38978	15114
38978	15114
38978	22743
38978	22744
38978	22745
38978	2468
38978	2461
38978	9260
38978	7363
38983	22745
38983	7363
39002	9855
39002	1047
39002	2057
39016	14553
39022	2629
39023	9068
39023	21865
39023	21865
39024	7870
39045	3415
39048	4459
39048	12947
39048	9695
39048	16681
39048	16681
39048	5292
39050	10329
39079	316
39090	18028
39093	19622
39093	9604
39100	2722
39100	2722
39100	2722
39103	9235
39103	1378
39103	11711
39103	11711
39103	1973
39103	9213
39109	1724
39109	8746
39109	8746
39109	22861
39109	22861
39109	22862
39124	3841
39124	3841
39124	3841
39128	4579
39158	9367
39167	22912
39167	22912
39174	9302
39174	2629
39174	234
39174	9695
39174	22161
39174	1365
39174	16681
39174	4080
39174	8867
39192	11829
39192	10966
39192	10966
39192	16459
39192	3291
39193	9385
39198	22955
39201	1720
39201	16659
39201	5708
39201	5708
39201	5708
39201	9932
39201	9932
39201	9932
39202	316
39210	316
39213	7581
39213	7581
39213	7581
39213	7581
39220	2153
39225	22451
39234	22985
39252	5599
39252	5599
39278	23025
39278	16659
39278	20619
39291	4443
39300	9139
39300	20042
39300	10483
39300	10483
39300	10484
39300	10484
39300	1447
39300	9170
39300	9170
39300	15128
39310	3444
39325	5585
39360	10483
39360	3530
39362	9139
39362	3530
39362	3530
39362	3530
39366	6944
39375	12386
39375	23215
39375	6930
39375	6930
39375	12541
39375	12541
39375	12541
39375	9841
39375	3301
39375	2625
39375	8043
39375	8043
39375	9619
39375	6776
39383	9442
39387	3287
39387	6979
39387	6979
39387	4726
39395	3603
39399	23295
39402	22219
39402	9993
39402	10706
39403	18286
39403	252
39424	18145
39436	22665
39452	4664
39460	2104
39472	13572
39476	23369
39476	23371
39483	6459
39483	264
39483	311
39485	23402
39496	7307
39532	3600
39559	5256
39564	4664
39578	23509
39588	18261
39596	1483
39596	5599
39630	13696
39632	23571
39632	23572
39632	23575
39632	23575
39632	23575
39632	23576
39641	4726
39660	9255
39666	1804
39682	1515
39729	21270
39749	3044
39757	4568
39791	14014
39814	2351
39814	14375
39814	2029
39814	2031
39814	3174
39814	14382
39814	6302
39814	17002
39814	15040
39814	1955
39814	1955
39814	1955
39814	21166
39814	20754
39814	1515
39814	1515
39814	1515
39814	5744
39816	9548
39817	4567
39833	1760
39841	9327
39842	21266
39866	9107
39893	266
39913	18358
39913	9455
39940	4610
39940	18375
39940	3841
39940	3841
39940	3841
39940	21730
39940	2820
39945	23838
39945	23841
39971	23874
39973	23876
39973	23878
39973	21539
39973	23880
39973	23881
39973	23883
39973	23884
39973	1966
39973	23885
40012	3530
40029	4242
40033	19112
40033	19112
40072	21887
40072	21887
40072	8318
