"investors"	"companies"
30999	1282
30999	1282
30999	1284
30999	1285
30999	1286
30999	1286
30999	1292
30999	1293
30999	1293
30999	1295
30999	1296
30999	1296
30999	1307
30999	479
30999	1311
30999	1313
30999	1313
30999	1315
30999	1316
30999	1319
30999	1321
30999	1322
30999	1322
30999	256
30999	256
30999	1323
30999	1323
30999	1323
30999	258
30999	1324
30999	1324
30999	1324
30999	1325
30999	1332
30999	1333
30999	1337
30999	1337
30999	1340
30999	1340
30999	1345
30999	1346
30999	1346
30999	1347
30999	1347
30999	1347
30999	1350
30999	1352
30999	1352
30999	1352
30999	1354
30999	1355
30999	1355
30999	1355
30999	1355
30999	1360
30999	1361
30999	1361
30999	1362
30999	1363
30999	1364
30999	1364
30999	1364
30999	1365
30999	1367
30999	1368
30999	1369
30999	1369
30999	929
30999	929
30999	929
30999	1373
30999	1373
30999	1374
30999	1374
30999	1374
30999	1376
30999	1378
30999	1378
30999	1379
30999	1379
30999	1382
30999	76
30999	76
30999	76
30999	1395
30999	1400
30999	1407
30999	1407
30999	1409
30999	1409
30999	1416
30999	1417
30999	1417
30999	1417
30999	1238
30999	1238
30999	1419
30999	1419
30999	1426
30999	1428
30999	1430
30999	1430
30999	1431
30999	1433
30999	1433
30999	1436
30999	1436
30999	1436
30999	1446
30999	1447
30999	1447
30999	1447
30999	1449
30999	1451
30999	1458
30999	1458
30999	1460
30999	1463
30999	1468
30999	1469
30999	1470
30999	1474
30999	1475
30999	1475
30999	1478
30999	1481
30999	1481
30999	1481
30999	1482
30999	1482
30999	1483
30999	1488
30999	1488
30999	1490
30999	1490
30999	1491
30999	1492
30999	1494
30999	1496
30999	1496
30999	1499
30999	1502
30999	1502
30999	1503
30999	1503
30999	1504
30999	1507
30999	1511
30999	1511
30999	1512
30999	1513
30999	1513
30999	1515
30999	1515
30999	1515
30999	1517
30999	281
30999	1519
30999	1520
30999	1520
30999	1521
30999	1526
30999	1528
30999	1528
30999	1529
30999	1529
30999	1530
30999	1531
30999	1534
30999	1534
30999	1536
30999	1539
30999	1539
30999	1542
30999	1544
30999	1544
30999	1206
30999	1545
30999	1550
30999	1552
30999	1552
30999	1553
30999	1553
31000	1568
31010	1630
31014	1636
31014	1636
31014	1639
31014	1640
31014	1642
31014	1644
31014	1645
31014	1650
31014	1651
31014	1652
31017	1664
31018	1666
31019	1670
31020	1671
31023	1685
31023	1685
31025	1687
31027	1689
31028	1690
31028	1691
31028	1693
31028	1695
31028	1696
31028	1699
31028	1700
31028	1700
31028	1702
31028	1702
31028	1702
31028	1706
31028	1706
31028	1708
31028	1708
31029	976
31033	1717
31034	1720
31034	1721
31034	1724
31034	1728
31034	1728
31035	1730
31035	1735
31035	1746
31035	1652
31037	1760
31040	1762
31040	1762
31040	1764
31040	1764
31040	1765
31040	1765
31040	62
31040	1766
31040	72
31040	1767
31040	1768
31040	1768
31040	63
31040	63
31040	63
31045	1775
31048	1784
31050	1787
31050	1787
31050	1787
31050	1788
31051	1789
31053	1791
31053	1792
31054	1793
31054	1793
31054	1794
31055	1796
31057	1798
31058	1799
31059	1800
31059	1800
31061	1803
31061	1268
31061	1268
31061	1804
31061	1804
31061	1807
31061	1808
31061	1808
31061	1809
31061	1811
31061	1811
31061	1817
31061	1817
31062	1822
31066	1832
31066	1834
31071	1844
31072	1845
31073	215
31073	1846
31073	1847
31073	1858
31073	1862
31076	1864
31076	1866
31076	1867
31076	1870
31076	1871
31076	1872
31076	1872
31076	1873
31076	1875
31076	1876
31076	1877
31076	1878
31076	1880
31076	1884
31076	1885
31076	1886
31076	1887
31076	1888
31076	1530
31078	1891
31078	1892
31080	1897
31081	1898
31082	1899
31083	1901
31084	1903
31084	1906
31085	905
31086	1911
31086	1912
31086	1913
31086	1914
31086	1915
31086	1916
31086	1918
31086	1919
31086	1920
31086	1921
31086	247
31086	1923
31086	1923
31086	1924
31086	1924
31086	1787
31086	1787
31086	1925
31086	1926
31086	1927
31086	1928
31087	1932
31087	1933
31087	1934
31087	1937
31087	1938
31087	1938
31087	1079
31087	1940
31087	1941
31087	1942
31087	1943
31087	1945
31087	1946
31087	1947
31087	1947
31087	1949
31087	1951
31087	1952
31087	1955
31087	1956
31087	1957
31087	1965
31087	1966
31087	1470
31087	1970
31087	1970
31087	1971
31087	1972
31087	1511
31087	1511
31087	1978
31087	1979
31087	1979
31089	1981
31090	1982
31090	1846
31090	1263
31090	1984
31090	1985
31090	1985
31090	1987
31090	1988
31090	1989
31090	1992
31090	1994
31090	1995
31090	1996
31091	1997
31093	1999
31093	2000
31093	2001
31093	1270
31093	1270
31093	2002
31094	2005
31096	2008
31099	2011
31100	2012
31102	2015
31102	2017
31102	1526
31102	1526
31105	2021
31106	2022
31106	2023
31106	2025
31106	2026
31107	2027
31107	2027
31107	2028
31107	1266
31107	2029
31107	2029
31107	2030
31107	2024
31107	2031
31107	2033
31107	2033
31107	1971
31108	2034
31115	2044
31116	2045
31116	2046
31116	2047
31116	2047
31116	2047
31116	2047
31116	2048
31116	2049
31116	2050
31116	2051
31116	2052
31116	2053
31116	2054
31116	2054
31116	2054
31116	2055
31116	2056
31116	2057
31116	2058
31116	2060
31116	2061
31119	2064
31119	2064
31119	2065
31120	2066
31120	2067
31120	2067
31120	2068
31120	2070
31120	2071
31120	2073
31120	2074
31120	2074
31120	2075
31120	2076
31120	2077
31120	2078
31120	2079
31120	2082
31120	2083
31120	2087
31120	2090
31120	2090
31120	2090
31120	2092
31120	2093
31120	2094
31120	2094
31120	2096
31120	2097
31120	2097
31120	2097
31120	2101
31120	2102
31120	2104
31120	2105
31120	2106
31120	2107
31120	2107
31120	2109
31120	2109
31120	2110
31120	2111
31120	2111
31120	2111
31120	2111
31120	2111
31124	2135
31124	2136
31124	2139
31124	2139
31124	2140
31124	2141
31124	2141
31124	2142
31124	2143
31124	2144
31124	2146
31124	2147
31124	2148
31124	2148
31124	2149
31124	2150
31124	2153
31124	2155
31124	2156
31124	2157
31124	2157
31124	2160
31124	2163
31124	2167
31124	2171
31124	2172
31124	2175
31124	2175
31124	1685
31124	1685
31124	1685
31124	2176
31126	2178
31126	2179
31126	2179
31128	2182
31128	2183
31128	2188
31128	2189
31128	2163
31128	2190
31128	1502
31128	1502
31130	2195
31130	2195
31130	2196
31130	2198
31130	234
31130	234
31130	1105
31130	2199
31130	342
31130	342
31130	2200
31130	2201
31130	2202
31130	2202
31130	2202
31130	2203
31130	2204
31130	2206
31130	2207
31130	2209
31130	2209
31130	2210
31130	2211
31130	2211
31130	1123
31131	2217
31134	2220
31134	2220
31139	2226
31142	2229
31144	2231
31144	2231
31145	2235
31146	2236
31146	2238
31146	2243
31146	2243
31146	76
31146	2245
31146	2246
31147	2250
31147	2250
31148	2077
31149	2251
31149	2252
31149	2253
31149	2254
31149	2257
31149	2207
31149	2258
31150	2259
31151	2260
31152	2261
31154	2263
31154	2265
31154	1721
31154	2266
31154	2267
31154	2268
31154	2270
31159	2314
31159	2314
31159	2315
31160	2317
31162	2321
31163	2322
31163	2323
31163	2323
31168	2329
31168	2332
31169	2334
31170	2336
31171	2337
31171	2338
31171	2338
31173	2342
31173	2343
31175	2347
31176	2348
31176	2349
31178	2351
31178	2352
31180	2355
31184	2361
31185	2362
31185	2363
31186	1182
31188	2365
31191	2369
31191	2380
31191	2382
31193	2384
31194	1913
31194	2385
31194	2386
31194	2384
31194	2387
31194	2388
31194	2389
31195	2390
31195	2391
31206	2403
31206	2405
31206	2408
31206	2416
31206	2388
31206	2420
31209	2428
31212	2434
31217	2441
31217	2441
31221	2445
31221	2445
31221	2446
31221	2447
31221	2448
31222	2449
31222	2451
31222	2452
31222	2452
31222	2453
31227	2460
31227	2462
31228	2465
31228	2468
31228	2468
31228	2468
31228	2461
31228	2461
31230	2477
31230	2478
31231	2002
31233	2021
31234	2543
31238	1799
31238	2551
31238	2552
31241	2403
31241	2555
31241	2557
31241	2559
31241	2560
31241	2562
31241	2563
31241	2564
31243	2568
31247	2572
31247	2572
31249	2574
31251	2578
31252	2591
31252	2578
31252	2597
31252	2598
31252	2604
31252	2607
31253	2611
31253	2612
31253	2613
31257	2618
31257	2618
31258	2220
31258	2220
31262	2623
31263	2624
31263	2624
31264	2625
31265	2626
31265	2627
31265	2628
31265	2629
31265	2074
31265	2074
31265	2074
31265	2630
31265	2630
31265	2630
31265	2630
31265	2631
31265	2632
31265	2634
31265	2635
31265	2636
31265	2636
31265	2636
31265	2638
31265	2639
31265	2639
31265	2639
31265	78
31265	2640
31265	2641
31265	2642
31265	2642
31265	2644
31265	2645
31265	2645
31265	1451
31265	2647
31265	2648
31265	2650
31265	2650
31265	2650
31265	2651
31266	2653
31266	1165
31267	2654
31267	2655
31267	2655
31267	2655
31267	2656
31267	2658
31269	2667
31269	2667
31269	2668
31269	2668
31269	2669
31269	2670
31269	2671
31269	2672
31269	2673
31270	2674
31270	2677
31270	2679
31270	2681
31270	2682
31270	2682
31270	2685
31270	2686
31270	2687
31270	2689
31270	2690
31270	1374
31270	1374
31270	1374
31270	2691
31270	2692
31270	2693
31270	2695
31270	2700
31270	2701
31270	2704
31270	2704
31270	2706
31270	2707
31270	2708
31270	2710
31271	2716
31274	2721
31274	2722
31275	2723
31275	2724
31275	2725
31278	2727
31279	2730
31279	2737
31279	2739
31279	2740
31279	2742
31279	2743
31279	2744
31279	2745
31279	2746
31279	2747
31279	2748
31279	2749
31279	2750
31279	2754
31279	2765
31279	2766
31279	2770
31279	2772
31279	2778
31279	2781
31279	2785
31279	2793
31279	1651
31279	1548
31280	2802
31280	2802
31280	2803
31280	2804
31280	2804
31280	2805
31280	2806
31280	2807
31281	2808
31281	2809
31281	2810
31281	2810
31282	2812
31282	2813
31282	2815
31282	2817
31282	2817
31282	2819
31282	2820
31282	2820
31282	2820
31282	2820
31282	2820
31282	2820
31283	2821
31283	2822
31283	2823
31283	1946
31283	2824
31283	2825
31283	2826
31283	2826
31283	2828
31283	2828
31283	2829
31283	2830
31283	2831
31283	2832
31283	2833
31286	2836
31287	2838
31287	2838
31288	2839
31288	2840
31288	2841
31290	2850
31292	2859
31292	2860
31292	2263
31292	2862
31292	2863
31292	2864
31292	2865
31292	2865
31292	2865
31292	2866
31292	2867
31292	2868
31292	2868
31292	2868
31292	2869
31292	2870
31292	2871
31292	2872
31292	1103
31292	2873
31292	2874
31292	2875
31292	2877
31292	2878
31292	2823
31292	2823
31292	2560
31292	2560
31292	2880
31292	2882
31292	2882
31292	1716
31292	1716
31292	1716
31292	1716
31292	2883
31292	2884
31292	2885
31292	2886
31292	2638
31292	2638
31292	2887
31292	2887
31292	2888
31292	2889
31292	2889
31292	2891
31292	2891
31292	2893
31292	2893
31292	2831
31292	2831
31292	2831
31292	2894
31292	2894
31292	2897
31292	2899
31292	925
31292	2900
31292	2900
31292	2900
31292	2901
31292	2902
31297	2910
31297	2922
31298	2939
31299	2951
31299	2952
31300	2953
31304	2957
31305	2960
31305	2961
31305	2962
31305	2963
31305	2964
31305	1809
31305	2965
31310	2988
31310	2991
31310	2992
31310	2993
31310	2994
31310	2995
31310	2996
31310	2997
31310	2998
31310	3012
31310	3015
31310	3020
31310	3021
31310	3022
31310	3023
31310	3024
31310	3027
31310	3028
31310	3029
31310	3029
31310	3030
31318	3043
31319	3044
31321	3045
31322	1808
31322	1808
31322	3046
31325	3056
31325	3057
31325	3057
31325	1937
31325	1937
31325	1937
31325	3059
31325	3061
31325	3062
31325	1695
31325	1695
31325	3065
31325	3072
31325	3073
31325	3074
31328	218
31328	3080
31328	3080
31328	3081
31328	1804
31328	1804
31328	2391
31328	3082
31328	3083
31328	3084
31328	2889
31328	2889
31328	275
31329	3086
31329	1032
31329	1032
31329	3088
31330	3089
31330	3089
31330	3090
31330	3091
31330	3091
31330	3091
31330	3094
31330	3095
31330	3096
31330	3096
31330	3097
31330	3098
31330	3099
31330	3100
31330	3100
31330	3101
31330	3102
31330	3102
31330	3104
31330	3106
31330	2051
31330	3107
31330	252
31330	252
31330	252
31330	2408
31330	3109
31330	3110
31330	3111
31330	1064
31330	2332
31330	2824
31330	2824
31330	3112
31330	3112
31330	929
31330	929
31330	929
31330	3113
31330	2886
31330	3114
31330	2826
31330	3115
31330	3115
31330	3117
31330	3119
31330	3120
31330	3120
31330	1092
31330	3121
31330	3122
31330	3123
31330	3124
31339	3166
31340	3167
31341	3168
31341	3169
31341	3170
31343	3172
31344	3173
31345	3174
31345	3174
31348	3180
31348	3181
31348	3182
31348	3183
31348	2156
31348	2156
31348	3184
31348	2624
31348	3185
31348	3186
31348	3187
31348	3188
31349	3189
31349	78
31350	2560
31350	3190
31350	3191
31350	3191
31350	3192
31350	3192
31354	3196
31354	3197
31354	3198
31354	3202
31354	3203
31354	3204
31354	3205
31354	3206
31357	3211
31357	3212
31357	3212
31357	3213
31357	3214
31357	3214
31357	3214
31357	2022
31357	3215
31357	3216
31357	3216
31357	3217
31357	3217
31357	3219
31357	3221
31357	3225
31357	3225
31357	3225
31357	2827
31357	2827
31357	3230
31357	3231
31357	3232
31357	3233
31357	3233
31357	3234
31357	3235
31357	3235
31357	3236
31357	3237
31357	3237
31357	3237
31357	3239
31359	3243
31359	3244
31359	3245
31360	3246
31361	3247
31362	3248
31362	972
31362	3250
31362	3251
31362	3254
31362	3255
31362	3256
31362	3260
31362	3261
31362	3262
31362	1766
31362	3268
31362	170
31362	170
31362	3277
31362	3277
31365	1246
31365	2196
31365	3284
31365	3284
31365	3285
31365	220
31365	220
31365	1263
31365	1263
31365	3287
31365	3287
31365	3287
31365	3287
31365	3287
31365	3288
31365	3288
31365	3289
31365	3291
31365	3291
31365	3291
31365	3293
31365	3293
31365	3294
31365	3295
31365	3296
31365	3296
31365	3297
31365	3299
31365	3301
31365	3301
31365	3304
31365	256
31365	256
31365	256
31365	3305
31365	3305
31365	3306
31365	261
31365	261
31365	261
31365	929
31365	929
31365	929
31365	1382
31365	3310
31365	3310
31365	3311
31365	3312
31365	1447
31365	1447
31365	3313
31365	3313
31365	2650
31365	3314
31365	3315
31365	1995
31365	1206
31369	3318
31369	3318
31369	3318
31369	3319
31370	3320
31372	3324
31372	3325
31372	2745
31372	3326
31372	3327
31372	3328
31372	3330
31372	3331
31372	3331
31372	3332
31372	3333
31372	3334
31372	3338
31378	3346
31378	3347
31378	3348
31378	3348
31378	3349
31378	3350
31378	3351
31378	3352
31378	3354
31378	3355
31378	3357
31378	3357
31378	2571
31378	3358
31378	3359
31378	3360
31379	3362
31380	3363
31380	3364
31380	3365
31380	3366
31380	3367
31380	3368
31385	1488
31388	3400
31389	3401
31389	3403
31389	3404
31389	3405
31389	3406
31389	3407
31389	3407
31391	3407
31392	3409
31394	3415
31394	3415
31394	3418
31401	2704
31401	2704
31403	3433
31403	2863
31403	3434
31403	3435
31403	2241
31403	2241
31403	2241
31403	3436
31403	1221
31403	1221
31403	3437
31403	3438
31403	3438
31405	3440
31407	2057
31407	3442
31407	3443
31407	3444
31408	3445
31409	3446
31411	3448
31411	2555
31411	3450
31411	3451
31411	2872
31411	2872
31411	3452
31411	3452
31411	1904
31411	3112
31411	3112
31411	3454
31411	2562
31411	2562
31411	3456
31411	3457
31413	3461
31413	1636
31413	3462
31413	3463
31413	3464
31413	3464
31413	3464
31413	3464
31413	3465
31413	3465
31413	3466
31413	3467
31413	3469
31413	2634
31413	3470
31413	3470
31413	3471
31413	3471
31413	3474
31413	3477
31416	3481
31416	3482
31416	3483
31416	3484
31416	3485
31416	3486
31416	3487
31416	3488
31416	3489
31416	3489
31416	3490
31416	3491
31416	3492
31416	3493
31416	3494
31416	3495
31416	1116
31416	3496
31416	1955
31416	3497
31416	3498
31416	3499
31416	3374
31416	3500
31416	3501
31416	3501
31416	3502
31416	3503
31416	3503
31416	3504
31416	3505
31416	3506
31416	3507
31416	3508
31416	3509
31416	1531
31416	3510
31416	3511
31416	3512
31418	3517
31418	3518
31419	3519
31419	3519
31419	3519
31421	3522
31421	3523
31421	3523
31421	3524
31424	3529
31424	3530
31424	3530
31425	3533
31425	3534
31425	3534
31425	3534
31425	3535
31425	3535
31426	3536
31426	3537
31426	3538
31426	3538
31426	3539
31426	3539
31427	3540
31427	3541
31427	3541
31427	3543
31427	1822
31430	3589
31433	3594
31433	3595
31436	3600
31439	3603
31440	3604
31441	3606
31442	3607
31443	3608
31446	3630
31446	3636
31446	3662
31446	77
31446	3690
31446	1427
31446	3707
31446	2043
31446	3177
31446	3766
31446	3771
31447	3779
31448	3780
31448	3781
31451	3787
31456	3828
31457	142
31458	3830
31459	3831
31460	3498
31463	3838
31463	3841
31463	3846
31463	3848
31463	3849
31469	3862
31472	3877
31472	3877
31472	3878
31472	3880
31472	2055
31472	273
31472	3883
31472	3883
31472	3883
31479	3947
31483	3964
31486	3971
31490	3978
31494	3984
31496	2815
31496	3988
31499	3994
31499	3995
31506	4002
31506	4003
31506	4004
31506	3540
31506	3540
31506	4006
31506	2805
31506	4007
31507	4009
31507	4010
31507	4011
31507	4011
31507	4020
31507	4020
31507	4021
31507	4022
31507	4023
31507	4023
31507	4025
31507	4027
31507	4028
31507	4028
31507	4029
31507	4031
31507	4031
31507	4031
31507	2709
31507	2709
31507	2709
31507	1206
31507	1206
31507	4032
31508	608
31508	4042
31511	2074
31512	4047
31516	3444
31516	1528
31516	1528
31517	4059
31518	3089
31518	3089
31518	4063
31518	2957
31518	4064
31518	4064
31518	4065
31518	4066
31518	4067
31518	4068
31518	1804
31518	1804
31518	2200
31518	2200
31518	4069
31518	4069
31518	258
31518	4071
31518	4071
31518	4072
31518	1767
31518	1364
31518	1364
31518	1364
31518	4073
31518	4074
31518	4075
31518	4076
31518	1394
31518	4077
31518	4077
31518	4077
31518	4078
31518	4079
31518	4080
31518	4081
31518	4082
31518	4082
31518	1817
31518	1817
31518	4083
31518	4085
31518	4085
31519	4089
31519	4093
31520	4094
31522	3211
31522	4095
31522	4096
31522	4096
31522	4098
31522	4099
31522	4101
31522	4101
31522	4102
31522	4103
31522	4103
31522	4103
31522	2051
31522	4104
31522	4106
31522	4107
31522	4108
31522	2056
31522	4109
31522	4109
31522	4110
31522	4111
31522	4111
31522	1165
31522	4112
31522	4113
31522	4113
31523	4114
31523	4117
31523	4121
31524	4122
31524	4123
31525	2867
31525	1671
31525	4125
31526	4126
31527	4127
31530	1903
31530	4130
31530	3192
31535	4135
31535	4136
31535	1691
31535	4137
31535	4138
31535	4139
31535	4139
31535	4139
31535	4140
31535	4141
31535	4141
31535	4142
31535	4143
31535	4144
31535	4146
31535	4146
31535	4147
31535	1706
31535	1706
31535	4148
31535	4149
31539	4153
31539	4155
31539	4155
31539	4155
31539	4158
31541	4160
31541	4161
31541	4162
31541	4163
31541	4164
31541	4165
31541	2087
31541	2624
31541	2624
31541	4166
31541	2044
31541	2044
31541	4167
31541	4170
31541	4171
31541	4171
31543	922
31547	4180
31551	4184
31552	4185
31555	4188
31556	1763
31556	1783
31558	4190
31558	4191
31558	4192
31561	4197
31562	4198
31562	4202
31562	905
31562	4203
31562	910
31562	917
31562	4204
31562	4204
31563	4205
31563	4206
31564	3467
31565	4207
31566	4208
31567	234
31567	4214
31567	2408
31567	4216
31567	2716
31567	2716
31567	4093
31568	4225
31571	4240
31573	4242
31576	4245
31576	2864
31576	2864
31576	4246
31576	4247
31576	4248
31576	4093
31577	4249
31578	4250
31581	4261
31581	4261
31581	4064
31581	4064
31581	2555
31581	4264
31581	4264
31581	4265
31581	2871
31581	4267
31581	900
31581	4268
31581	4270
31581	4270
31581	4270
31581	4271
31581	4275
31581	245
31581	247
31581	906
31581	2560
31581	2560
31581	4203
31581	4277
31581	1114
31581	4141
31581	4141
31581	912
31581	4170
31581	4170
31581	4280
31581	4281
31581	4281
31581	2562
31581	2562
31581	4284
31581	3456
31581	2829
31581	2829
31581	2564
31581	3191
31581	3191
31581	4288
31581	4288
31581	3192
31581	3192
31581	4289
31581	4291
31581	4291
31583	4303
31583	4304
31583	4304
31583	4305
31583	4306
31583	4310
31594	4332
31594	4333
31598	2477
31598	2477
31598	2477
31598	4336
31598	4337
31598	4337
31598	4338
31598	4339
31598	2709
31598	2709
31602	221
31602	221
31602	4349
31602	4350
31603	4352
31603	3523
31603	4354
31603	1126
31603	4359
31603	4360
31603	4360
31603	4361
31603	4362
31603	4363
31603	4363
31604	4364
31607	4368
31607	4368
31608	2196
31608	1165
31610	4370
31610	4371
31610	4371
31610	4372
31610	4373
31610	4374
31610	4374
31610	1483
31611	2107
31612	4375
31613	4376
31613	3513
31613	4377
31613	4378
31613	4379
31614	4382
31614	4382
31614	4383
31614	4384
31614	4386
31614	4338
31615	4384
31615	232
31615	1938
31615	4388
31615	4389
31616	4390
31617	4391
31617	4391
31622	3726
31624	4403
31625	4404
31627	4428
31627	4429
31627	4430
31630	4434
31635	4437
31635	4438
31635	4438
31635	4439
31638	4442
31639	4443
31639	4443
31639	4444
31641	4447
31648	4457
31648	4458
31648	4459
31648	4460
31648	4460
31648	4460
31648	4460
31648	4461
31648	4461
31648	2145
31648	2145
31648	4462
31648	4463
31648	4464
31648	4464
31648	4464
31648	4007
31648	4465
31648	2107
31648	2107
31648	4466
31648	4466
31654	4477
31654	4478
31659	4498
31660	4500
31661	2815
31661	4505
31661	4507
31661	4507
31661	4508
31661	4509
31661	4509
31661	4515
31661	4517
31661	4517
31661	4517
31661	4519
31661	2190
31661	4520
31661	4525
31661	4526
31661	4528
31661	4528
31662	4532
31662	4533
31662	4534
31662	4534
31662	4536
31662	4537
31662	4537
31662	4538
31662	4539
31662	4540
31664	4542
31665	151
31665	223
31665	4543
31665	4544
31665	4545
31665	4542
31665	4546
31665	4549
31665	2820
31665	4550
31665	4550
31665	4550
31665	4551
31669	4555
31670	4556
31673	4560
31674	4561
31676	4563
31676	4564
31676	4565
31676	4566
31676	4567
31676	4567
31677	4568
31677	4568
31677	4569
31677	4569
31677	4570
31677	4570
31677	4570
31677	4571
31677	2422
31677	4572
31677	4573
31677	1178
31677	4574
31677	4575
31677	4576
31677	4577
31677	4578
31677	4578
31677	2176
31677	4579
31677	4579
31680	4581
31680	2446
31680	4594
31682	4601
31682	3111
31682	3111
31684	4610
31684	4610
31684	4611
31684	4613
31684	4614
31684	4614
31684	4615
31684	4616
31684	4617
31684	4619
31684	4620
31684	4622
31684	4622
31684	4576
31684	4623
31684	4624
31684	4624
31684	4625
31684	4625
31684	4626
31684	4626
31684	4627
31684	4628
31684	4628
31684	4629
31686	273
31687	4632
31689	2074
31693	4637
31694	4639
31697	2952
31700	4646
31700	4647
31700	4647
31700	2048
31700	3828
31700	2882
31700	2882
31700	4648
31700	4648
31700	4649
31701	4650
31701	4651
31701	4652
31701	4653
31701	4653
31701	4653
31701	4654
31701	4655
31701	4656
31701	4656
31701	4657
31701	4657
31701	4658
31701	4658
31701	4659
31701	4660
31701	4660
31701	4660
31702	4661
31704	4663
31705	4664
31711	4704
31711	4705
31712	4706
31712	4707
31712	4708
31716	2268
31716	3450
31716	4714
31716	3100
31716	3100
31716	4715
31716	4584
31716	4716
31716	4717
31716	4718
31716	4719
31716	4721
31716	4721
31716	4722
31716	1947
31716	4723
31716	4723
31716	4620
31716	4724
31716	4724
31716	4724
31716	3470
31716	4725
31716	4726
31716	4726
31716	4726
31716	3124
31716	3124
31716	3124
31718	4732
31718	4738
31718	4738
31718	4738
31721	4741
31722	4742
31725	3096
31725	4748
