37448	37983
37448	37985
37448	38501
37448	38569
37448	38928
37448	40270
37448	40636
37983	37985
37983	38501
37983	38569
37983	38928
37983	40270
37983	40636
37985	38501
37985	38569
37985	38928
37985	40270
37985	40636
38501	38569
38501	38928
38501	40270
38501	40636
38569	38928
38569	40270
38569	40636
38928	40270
38928	40636
40270	40636
30828	34948
30828	35685
30828	38423
30828	45791
30828	51864
34948	35685
34948	38423
34948	45791
34948	51864
35685	38423
35685	45791
35685	51864
38423	45791
38423	51864
45791	51864
30828	32400
30828	40243
32400	40243
30830	32535
30830	32783
30830	38417
30830	41809
30830	47108
32535	32783
32535	38417
32535	41809
32535	47108
32783	38417
32783	41809
32783	47108
38417	41809
38417	47108
41809	47108
30831	42666
30831	37115
30831	42666
37115	42666
30831	43267
30831	32719
30831	35837
30831	42017
32719	35837
32719	42017
35837	42017
30832	33584
30833	34953
30833	41455
34953	41455
30834	38256
30835	49198
30835	32480
30835	34192
30835	42650
30835	46963
32480	34192
32480	42650
32480	46963
34192	42650
34192	46963
42650	46963
30836	36340
30836	36769
36340	36769
30836	30906
30836	38791
30836	41455
38791	41455
30836	41455
30836	34953
30836	41455
34953	41455
30836	34074
30836	34696
30836	35704
30836	35984
30836	39797
30836	40128
34074	34696
34074	35704
34074	35984
34074	39797
34074	40128
34696	35704
34696	35984
34696	39797
34696	40128
35704	35984
35704	39797
35704	40128
35984	39797
35984	40128
39797	40128
30837	33335
30837	34583
30837	34748
30837	41459
30837	41969
33335	34583
33335	34748
33335	41459
33335	41969
34583	34748
34583	41459
34583	41969
34748	41459
34748	41969
41459	41969
30837	33577
30837	40498
30837	40775
30837	42115
33577	40498
33577	40775
33577	42115
40498	40775
40498	42115
40775	42115
30837	42543
30837	31040
30837	33062
30837	33577
30837	34180
30837	34748
30837	36337
30837	36916
30837	40235
30837	40585
30837	41458
30837	41459
30837	41488
30837	42043
31040	33062
31040	33577
31040	34180
31040	34748
31040	36337
31040	36916
31040	40235
31040	40585
31040	41458
31040	41459
31040	41488
31040	42043
33062	33577
33062	34180
33062	34748
33062	36337
33062	36916
33062	40235
33062	40585
33062	41458
33062	41459
33062	41488
33062	42043
33577	34180
33577	34748
33577	36337
33577	36916
33577	40235
33577	40585
33577	41458
33577	41459
33577	41488
33577	42043
34180	34748
34180	36337
34180	36916
34180	40235
34180	40585
34180	41458
34180	41459
34180	41488
34180	42043
34748	36337
34748	36916
34748	40235
34748	40585
34748	41458
34748	41459
34748	41488
34748	42043
36337	36916
36337	40235
36337	40585
36337	41458
36337	41459
36337	41488
36337	42043
36916	40235
36916	40585
36916	41458
36916	41459
36916	41488
36916	42043
40235	40585
40235	41458
40235	41459
40235	41488
40235	42043
40585	41458
40585	41459
40585	41488
40585	42043
41458	41459
41458	41488
41458	42043
41459	41488
41459	42043
41488	42043
30837	31040
30837	34748
30837	37080
30837	41459
31040	34748
31040	37080
31040	41459
34748	37080
34748	41459
37080	41459
30838	34264
30838	38275
30838	38334
30838	39971
34264	38275
34264	38334
34264	39971
38275	38334
38275	39971
38334	39971
30838	35102
30838	31822
30838	33582
30838	34228
30838	37638
30838	40084
31822	33582
31822	34228
31822	37638
31822	40084
33582	34228
33582	37638
33582	40084
34228	37638
34228	40084
37638	40084
30838	34264
30838	35101
30838	36560
30838	42543
34264	35101
34264	36560
34264	42543
35101	36560
35101	42543
36560	42543
30838	33869
30838	38824
33869	38824
30838	32534
30838	33439
30838	34045
30838	39103
30838	39192
32534	33439
32534	34045
32534	39103
32534	39192
33439	34045
33439	39103
33439	39192
34045	39103
34045	39192
39103	39192
30838	39103
30838	40084
30838	42218
39103	40084
39103	42218
40084	42218
30838	31040
30838	34264
30838	34748
30838	41459
31040	34264
31040	34748
31040	41459
34264	34748
34264	41459
34748	41459
30838	39103
30839	31662
30839	31982
30839	33236
30839	33839
30839	34682
30839	34954
30839	35259
30839	35340
30839	35365
30839	36242
30839	36972
30839	37391
30839	38093
30839	38901
30839	39632
30839	40214
30839	41271
30839	42727
30839	43408
30839	43816
30839	45255
30839	46255
30839	46829
30839	48373
30839	50589
31662	31982
31662	33236
31662	33839
31662	34682
31662	34954
31662	35259
31662	35340
31662	35365
31662	36242
31662	36972
31662	37391
31662	38093
31662	38901
31662	39632
31662	40214
31662	41271
31662	42727
31662	43408
31662	43816
31662	45255
31662	46255
31662	46829
31662	48373
31662	50589
31982	33236
31982	33839
31982	34682
31982	34954
31982	35259
31982	35340
31982	35365
31982	36242
31982	36972
31982	37391
31982	38093
31982	38901
31982	39632
31982	40214
31982	41271
31982	42727
31982	43408
31982	43816
31982	45255
31982	46255
31982	46829
31982	48373
31982	50589
33236	33839
33236	34682
33236	34954
33236	35259
33236	35340
33236	35365
33236	36242
33236	36972
33236	37391
33236	38093
33236	38901
33236	39632
33236	40214
33236	41271
33236	42727
33236	43408
33236	43816
33236	45255
33236	46255
33236	46829
33236	48373
33236	50589
33839	34682
33839	34954
33839	35259
33839	35340
33839	35365
33839	36242
33839	36972
33839	37391
33839	38093
33839	38901
33839	39632
33839	40214
33839	41271
33839	42727
33839	43408
33839	43816
33839	45255
33839	46255
33839	46829
33839	48373
33839	50589
34682	34954
34682	35259
34682	35340
34682	35365
34682	36242
34682	36972
34682	37391
34682	38093
34682	38901
34682	39632
34682	40214
34682	41271
34682	42727
34682	43408
34682	43816
34682	45255
34682	46255
34682	46829
34682	48373
34682	50589
34954	35259
34954	35340
34954	35365
34954	36242
34954	36972
34954	37391
34954	38093
34954	38901
34954	39632
34954	40214
34954	41271
34954	42727
34954	43408
34954	43816
34954	45255
34954	46255
34954	46829
34954	48373
34954	50589
35259	35340
35259	35365
35259	36242
35259	36972
35259	37391
35259	38093
35259	38901
35259	39632
35259	40214
35259	41271
35259	42727
35259	43408
35259	43816
35259	45255
35259	46255
35259	46829
35259	48373
35259	50589
35340	35365
35340	36242
35340	36972
35340	37391
35340	38093
35340	38901
35340	39632
35340	40214
35340	41271
35340	42727
35340	43408
35340	43816
35340	45255
35340	46255
35340	46829
35340	48373
35340	50589
35365	36242
35365	36972
35365	37391
35365	38093
35365	38901
35365	39632
35365	40214
35365	41271
35365	42727
35365	43408
35365	43816
35365	45255
35365	46255
35365	46829
35365	48373
35365	50589
36242	36972
36242	37391
36242	38093
36242	38901
36242	39632
36242	40214
36242	41271
36242	42727
36242	43408
36242	43816
36242	45255
36242	46255
36242	46829
36242	48373
36242	50589
36972	37391
36972	38093
36972	38901
36972	39632
36972	40214
36972	41271
36972	42727
36972	43408
36972	43816
36972	45255
36972	46255
36972	46829
36972	48373
36972	50589
37391	38093
37391	38901
37391	39632
37391	40214
37391	41271
37391	42727
37391	43408
37391	43816
37391	45255
37391	46255
37391	46829
37391	48373
37391	50589
38093	38901
38093	39632
38093	40214
38093	41271
38093	42727
38093	43408
38093	43816
38093	45255
38093	46255
38093	46829
38093	48373
38093	50589
38901	39632
38901	40214
38901	41271
38901	42727
38901	43408
38901	43816
38901	45255
38901	46255
38901	46829
38901	48373
38901	50589
39632	40214
39632	41271
39632	42727
39632	43408
39632	43816
39632	45255
39632	46255
39632	46829
39632	48373
39632	50589
40214	41271
40214	42727
40214	43408
40214	43816
40214	45255
40214	46255
40214	46829
40214	48373
40214	50589
41271	42727
41271	43408
41271	43816
41271	45255
41271	46255
41271	46829
41271	48373
41271	50589
42727	43408
42727	43816
42727	45255
42727	46255
42727	46829
42727	48373
42727	50589
43408	43816
43408	45255
43408	46255
43408	46829
43408	48373
43408	50589
43816	45255
43816	46255
43816	46829
43816	48373
43816	50589
45255	46255
45255	46829
45255	48373
45255	50589
46255	46829
46255	48373
46255	50589
46829	48373
46829	50589
48373	50589
30839	30999
30839	31146
30839	32090
30839	33732
30839	34059
30839	35297
30839	35790
30839	35959
30839	36273
30839	37998
30839	40636
30839	42621
30999	31146
30999	32090
30999	33732
30999	34059
30999	35297
30999	35790
30999	35959
30999	36273
30999	37998
30999	40636
30999	42621
31146	32090
31146	33732
31146	34059
31146	35297
31146	35790
31146	35959
31146	36273
31146	37998
31146	40636
31146	42621
32090	33732
32090	34059
32090	35297
32090	35790
32090	35959
32090	36273
32090	37998
32090	40636
32090	42621
33732	34059
33732	35297
33732	35790
33732	35959
33732	36273
33732	37998
33732	40636
33732	42621
34059	35297
34059	35790
34059	35959
34059	36273
34059	37998
34059	40636
34059	42621
35297	35790
35297	35959
35297	36273
35297	37998
35297	40636
35297	42621
35790	35959
35790	36273
35790	37998
35790	40636
35790	42621
35959	36273
35959	37998
35959	40636
35959	42621
36273	37998
36273	40636
36273	42621
37998	40636
37998	42621
40636	42621
30839	31446
30839	33219
30839	35513
30839	36678
30839	37507
30839	40527
30839	40529
30839	41355
30839	41664
31446	33219
31446	35513
31446	36678
31446	37507
31446	40527
31446	40529
31446	41355
31446	41664
33219	35513
33219	36678
33219	37507
33219	40527
33219	40529
33219	41355
33219	41664
35513	36678
35513	37507
35513	40527
35513	40529
35513	41355
35513	41664
36678	37507
36678	40527
36678	40529
36678	41355
36678	41664
37507	40527
37507	40529
37507	41355
37507	41664
40527	40529
40527	41355
40527	41664
40529	41355
40529	41664
41355	41664
30839	30882
30839	31265
30839	31349
30839	32412
30839	34059
30839	34456
30839	35283
30839	37811
30839	38742
30839	40145
30839	42299
30882	31265
30882	31349
30882	32412
30882	34059
30882	34456
30882	35283
30882	37811
30882	38742
30882	40145
30882	42299
31265	31349
31265	32412
31265	34059
31265	34456
31265	35283
31265	37811
31265	38742
31265	40145
31265	42299
31349	32412
31349	34059
31349	34456
31349	35283
31349	37811
31349	38742
31349	40145
31349	42299
32412	34059
32412	34456
32412	35283
32412	37811
32412	38742
32412	40145
32412	42299
34059	34456
34059	35283
34059	37811
34059	38742
34059	40145
34059	42299
34456	35283
34456	37811
34456	38742
34456	40145
34456	42299
35283	37811
35283	38742
35283	40145
35283	42299
37811	38742
37811	40145
37811	42299
38742	40145
38742	42299
40145	42299
30839	41823
30839	45418
30839	50007
41823	45418
41823	50007
45418	50007
30839	34409
30839	34975
30839	36887
30839	40549
34409	34975
34409	36887
34409	40549
34975	36887
34975	40549
36887	40549
30839	34954
30839	35340
30839	36173
30839	42120
30839	43950
30839	46969
30839	47732
34954	35340
34954	36173
34954	42120
34954	43950
34954	46969
34954	47732
35340	36173
35340	42120
35340	43950
35340	46969
35340	47732
36173	42120
36173	43950
36173	46969
36173	47732
42120	43950
42120	46969
42120	47732
43950	46969
43950	47732
46969	47732
30839	33732
30839	34543
30839	40462
30839	40798
30839	41271
30839	41355
30839	41547
30839	41820
30839	45204
30839	46768
30839	47148
30839	47732
30839	47823
30839	48710
30839	49270
30839	49664
30839	50320
30839	50426
30839	50566
33732	34543
33732	40462
33732	40798
33732	41271
33732	41355
33732	41547
33732	41820
33732	45204
33732	46768
33732	47148
33732	47732
33732	47823
33732	48710
33732	49270
33732	49664
33732	50320
33732	50426
33732	50566
34543	40462
34543	40798
34543	41271
34543	41355
34543	41547
34543	41820
34543	45204
34543	46768
34543	47148
34543	47732
34543	47823
34543	48710
34543	49270
34543	49664
34543	50320
34543	50426
34543	50566
40462	40798
40462	41271
40462	41355
40462	41547
40462	41820
40462	45204
40462	46768
40462	47148
40462	47732
40462	47823
40462	48710
40462	49270
40462	49664
40462	50320
40462	50426
40462	50566
40798	41271
40798	41355
40798	41547
40798	41820
40798	45204
40798	46768
40798	47148
40798	47732
40798	47823
40798	48710
40798	49270
40798	49664
40798	50320
40798	50426
40798	50566
41271	41355
41271	41547
41271	41820
41271	45204
41271	46768
41271	47148
41271	47732
41271	47823
41271	48710
41271	49270
41271	49664
41271	50320
41271	50426
41271	50566
41355	41547
41355	41820
41355	45204
41355	46768
41355	47148
41355	47732
41355	47823
41355	48710
41355	49270
41355	49664
41355	50320
41355	50426
41355	50566
41547	41820
41547	45204
41547	46768
41547	47148
41547	47732
41547	47823
41547	48710
41547	49270
41547	49664
41547	50320
41547	50426
41547	50566
41820	45204
41820	46768
41820	47148
41820	47732
41820	47823
41820	48710
41820	49270
41820	49664
41820	50320
41820	50426
41820	50566
45204	46768
45204	47148
45204	47732
45204	47823
45204	48710
45204	49270
45204	49664
45204	50320
45204	50426
45204	50566
46768	47148
46768	47732
46768	47823
46768	48710
46768	49270
46768	49664
46768	50320
46768	50426
46768	50566
47148	47732
47148	47823
47148	48710
47148	49270
47148	49664
47148	50320
47148	50426
47148	50566
47732	47823
47732	48710
47732	49270
47732	49664
47732	50320
47732	50426
47732	50566
47823	48710
47823	49270
47823	49664
47823	50320
47823	50426
47823	50566
48710	49270
48710	49664
48710	50320
48710	50426
48710	50566
49270	49664
49270	50320
49270	50426
49270	50566
49664	50320
49664	50426
49664	50566
50320	50426
50320	50566
50426	50566
30839	30999
30839	31158
30839	33584
30839	33964
30839	34718
30839	34954
30839	35375
30839	35921
30839	36972
30839	37100
30839	38650
30839	41476
30839	41629
30839	42692
30839	48087
30839	50667
30999	31158
30999	33584
30999	33964
30999	34718
30999	34954
30999	35375
30999	35921
30999	36972
30999	37100
30999	38650
30999	41476
30999	41629
30999	42692
30999	48087
30999	50667
31158	33584
31158	33964
31158	34718
31158	34954
31158	35375
31158	35921
31158	36972
31158	37100
31158	38650
31158	41476
31158	41629
31158	42692
31158	48087
31158	50667
33584	33964
33584	34718
33584	34954
33584	35375
33584	35921
33584	36972
33584	37100
33584	38650
33584	41476
33584	41629
33584	42692
33584	48087
33584	50667
33964	34718
33964	34954
33964	35375
33964	35921
33964	36972
33964	37100
33964	38650
33964	41476
33964	41629
33964	42692
33964	48087
33964	50667
34718	34954
34718	35375
34718	35921
34718	36972
34718	37100
34718	38650
34718	41476
34718	41629
34718	42692
34718	48087
34718	50667
34954	35375
34954	35921
34954	36972
34954	37100
34954	38650
34954	41476
34954	41629
34954	42692
34954	48087
34954	50667
35375	35921
35375	36972
35375	37100
35375	38650
35375	41476
35375	41629
35375	42692
35375	48087
35375	50667
35921	36972
35921	37100
35921	38650
35921	41476
35921	41629
35921	42692
35921	48087
35921	50667
36972	37100
36972	38650
36972	41476
36972	41629
36972	42692
36972	48087
36972	50667
37100	38650
37100	41476
37100	41629
37100	42692
37100	48087
37100	50667
38650	41476
38650	41629
38650	42692
38650	48087
38650	50667
41476	41629
41476	42692
41476	48087
41476	50667
41629	42692
41629	48087
41629	50667
42692	48087
42692	50667
48087	50667
30839	32370
30839	33898
30839	34059
30839	34729
30839	35672
30839	36135
30839	36765
30839	37800
30839	39647
30839	40105
30839	41353
30839	42706
32370	33898
32370	34059
32370	34729
32370	35672
32370	36135
32370	36765
32370	37800
32370	39647
32370	40105
32370	41353
32370	42706
33898	34059
33898	34729
33898	35672
33898	36135
33898	36765
33898	37800
33898	39647
33898	40105
33898	41353
33898	42706
34059	34729
34059	35672
34059	36135
34059	36765
34059	37800
34059	39647
34059	40105
34059	41353
34059	42706
34729	35672
34729	36135
34729	36765
34729	37800
34729	39647
34729	40105
34729	41353
34729	42706
35672	36135
35672	36765
35672	37800
35672	39647
35672	40105
35672	41353
35672	42706
36135	36765
36135	37800
36135	39647
36135	40105
36135	41353
36135	42706
36765	37800
36765	39647
36765	40105
36765	41353
36765	42706
37800	39647
37800	40105
37800	41353
37800	42706
39647	40105
39647	41353
39647	42706
40105	41353
40105	42706
41353	42706
30839	32201
30839	33644
30839	33913
30839	35513
30839	36380
30839	40462
30839	40901
30839	41625
30839	42149
30839	43276
30839	45923
32201	33644
32201	33913
32201	35513
32201	36380
32201	40462
32201	40901
32201	41625
32201	42149
32201	43276
32201	45923
33644	33913
33644	35513
33644	36380
33644	40462
33644	40901
33644	41625
33644	42149
33644	43276
33644	45923
33913	35513
33913	36380
33913	40462
33913	40901
33913	41625
33913	42149
33913	43276
33913	45923
35513	36380
35513	40462
35513	40901
35513	41625
35513	42149
35513	43276
35513	45923
36380	40462
36380	40901
36380	41625
36380	42149
36380	43276
36380	45923
40462	40901
40462	41625
40462	42149
40462	43276
40462	45923
40901	41625
40901	42149
40901	43276
40901	45923
41625	42149
41625	43276
41625	45923
42149	43276
42149	45923
43276	45923
30840	32186
30840	37232
30840	40371
30840	42313
30840	42558
30840	43023
30840	47115
32186	37232
32186	40371
32186	42313
32186	42558
32186	43023
32186	47115
37232	40371
37232	42313
37232	42558
37232	43023
37232	47115
40371	42313
40371	42558
40371	43023
40371	47115
42313	42558
42313	43023
42313	47115
42558	43023
42558	47115
43023	47115
30841	36296
30841	37147
36296	37147
30842	40066
30842	46096
30842	46274
30842	46503
30842	47400
30842	48948
30842	49175
40066	46096
40066	46274
40066	46503
40066	47400
40066	48948
40066	49175
46096	46274
46096	46503
46096	47400
46096	48948
46096	49175
46274	46503
46274	47400
46274	48948
46274	49175
46503	47400
46503	48948
46503	49175
47400	48948
47400	49175
48948	49175
30843	33069
30843	33620
33069	33620
30844	31297
30844	33964
30844	50706
31297	33964
31297	50706
33964	50706
30845	41336
30847	34280
30847	47055
34280	47055
30848	45809
30849	32192
30849	33442
30849	35375
30849	41190
30849	41979
32192	33442
32192	35375
32192	41190
32192	41979
33442	35375
33442	41190
33442	41979
35375	41190
35375	41979
41190	41979
30850	41495
30851	30906
30851	31479
30851	32781
30906	31479
30906	32781
31479	32781
30851	30906
30851	32414
30851	34682
30851	35823
30851	43023
30851	44873
30851	45027
30851	45320
30851	51030
30906	32414
30906	34682
30906	35823
30906	43023
30906	44873
30906	45027
30906	45320
30906	51030
32414	34682
32414	35823
32414	43023
32414	44873
32414	45027
32414	45320
32414	51030
34682	35823
34682	43023
34682	44873
34682	45027
34682	45320
34682	51030
35823	43023
35823	44873
35823	45027
35823	45320
35823	51030
43023	44873
43023	45027
43023	45320
43023	51030
44873	45027
44873	45320
44873	51030
45027	45320
45027	51030
45320	51030
30851	31479
30851	36691
30851	49857
31479	36691
31479	49857
36691	49857
30851	36941
30851	45791
36941	45791
30851	30906
30851	36207
30851	36936
30851	41191
30906	36207
30906	36936
30906	41191
36207	36936
36207	41191
36936	41191
30853	33222
30853	36457
33222	36457
30855	34540
30855	40655
34540	40655
30855	31707
30855	30887
30855	36610
30887	36610
30855	38359
30855	39003
30855	40922
38359	39003
38359	40922
39003	40922
30855	31707
30856	38728
30856	41064
38728	41064
30857	30937
30857	41476
30937	41476
30858	35013
30858	39630
35013	39630
30859	39630
30861	30906
30861	32145
30861	33952
30861	34074
30861	35595
30861	37789
30861	38059
30861	39337
30861	39340
30861	42891
30861	42919
30861	43517
30861	43790
30861	45346
30861	48060
30861	49070
30861	49445
30861	49738
30861	49852
30861	50996
30861	51414
30906	32145
30906	33952
30906	34074
30906	35595
30906	37789
30906	38059
30906	39337
30906	39340
30906	42891
30906	42919
30906	43517
30906	43790
30906	45346
30906	48060
30906	49070
30906	49445
30906	49738
30906	49852
30906	50996
30906	51414
32145	33952
32145	34074
32145	35595
32145	37789
32145	38059
32145	39337
32145	39340
32145	42891
32145	42919
32145	43517
32145	43790
32145	45346
32145	48060
32145	49070
32145	49445
32145	49738
32145	49852
32145	50996
32145	51414
33952	34074
33952	35595
33952	37789
33952	38059
33952	39337
33952	39340
33952	42891
33952	42919
33952	43517
33952	43790
33952	45346
33952	48060
33952	49070
33952	49445
33952	49738
33952	49852
33952	50996
33952	51414
34074	35595
34074	37789
34074	38059
34074	39337
34074	39340
34074	42891
34074	42919
34074	43517
34074	43790
34074	45346
34074	48060
34074	49070
34074	49445
34074	49738
34074	49852
34074	50996
34074	51414
35595	37789
35595	38059
35595	39337
35595	39340
35595	42891
35595	42919
35595	43517
35595	43790
35595	45346
35595	48060
35595	49070
35595	49445
35595	49738
35595	49852
35595	50996
35595	51414
37789	38059
37789	39337
37789	39340
37789	42891
37789	42919
37789	43517
37789	43790
37789	45346
37789	48060
37789	49070
37789	49445
37789	49738
37789	49852
37789	50996
37789	51414
38059	39337
38059	39340
38059	42891
38059	42919
38059	43517
38059	43790
38059	45346
38059	48060
38059	49070
38059	49445
38059	49738
38059	49852
38059	50996
38059	51414
39337	39340
39337	42891
39337	42919
39337	43517
39337	43790
39337	45346
39337	48060
39337	49070
39337	49445
39337	49738
39337	49852
39337	50996
39337	51414
39340	42891
39340	42919
39340	43517
39340	43790
39340	45346
39340	48060
39340	49070
39340	49445
39340	49738
39340	49852
39340	50996
39340	51414
42891	42919
42891	43517
42891	43790
42891	45346
42891	48060
42891	49070
42891	49445
42891	49738
42891	49852
42891	50996
42891	51414
42919	43517
42919	43790
42919	45346
42919	48060
42919	49070
42919	49445
42919	49738
42919	49852
42919	50996
42919	51414
43517	43790
43517	45346
43517	48060
43517	49070
43517	49445
43517	49738
43517	49852
43517	50996
43517	51414
43790	45346
43790	48060
43790	49070
43790	49445
43790	49738
43790	49852
43790	50996
43790	51414
45346	48060
45346	49070
45346	49445
45346	49738
45346	49852
45346	50996
45346	51414
48060	49070
48060	49445
48060	49738
48060	49852
48060	50996
48060	51414
49070	49445
49070	49738
49070	49852
49070	50996
49070	51414
49445	49738
49445	49852
49445	50996
49445	51414
49738	49852
49738	50996
49738	51414
49852	50996
49852	51414
50996	51414
30861	38929
30862	30906
30862	34822
30906	34822
30863	30906
30863	37401
30863	39344
30906	37401
30906	39344
37401	39344
30863	39300
30863	39344
30863	40148
39300	39344
39300	40148
39344	40148
30863	34609
30863	33621
30863	36710
30863	37513
30863	39919
30863	41579
33621	36710
33621	37513
33621	39919
33621	41579
36710	37513
36710	39919
36710	41579
37513	39919
37513	41579
39919	41579
30863	32423
30863	32759
30863	35114
30863	37517
30863	39344
30863	39919
30863	49342
30863	51951
32423	32759
32423	35114
32423	37517
32423	39344
32423	39919
32423	49342
32423	51951
32759	35114
32759	37517
32759	39344
32759	39919
32759	49342
32759	51951
35114	37517
35114	39344
35114	39919
35114	49342
35114	51951
37517	39344
37517	39919
37517	49342
37517	51951
39344	39919
39344	49342
39344	51951
39919	49342
39919	51951
49342	51951
30863	36941
30863	37488
30863	38439
30863	41703
36941	37488
36941	38439
36941	41703
37488	38439
37488	41703
38439	41703
30864	38372
30864	39344
38372	39344
30865	31457
30865	33101
30865	35281
30865	35696
30865	36682
30865	45631
30865	49313
30865	49851
31457	33101
31457	35281
31457	35696
31457	36682
31457	45631
31457	49313
31457	49851
33101	35281
33101	35696
33101	36682
33101	45631
33101	49313
33101	49851
35281	35696
35281	36682
35281	45631
35281	49313
35281	49851
35696	36682
35696	45631
35696	49313
35696	49851
36682	45631
36682	49313
36682	49851
45631	49313
45631	49851
49313	49851
30866	33609
30866	33610
30866	39451
30866	39847
30866	39855
30866	40490
30866	41181
30866	41182
30866	41862
33609	33610
33609	39451
33609	39847
33609	39855
33609	40490
33609	41181
33609	41182
33609	41862
33610	39451
33610	39847
33610	39855
33610	40490
33610	41181
33610	41182
33610	41862
39451	39847
39451	39855
39451	40490
39451	41181
39451	41182
39451	41862
39847	39855
39847	40490
39847	41181
39847	41182
39847	41862
39855	40490
39855	41181
39855	41182
39855	41862
40490	41181
40490	41182
40490	41862
41181	41182
41181	41862
41182	41862
30866	30906
30866	34362
30866	35390
30866	35448
30866	36809
30866	36932
30906	34362
30906	35390
30906	35448
30906	36809
30906	36932
34362	35390
34362	35448
34362	36809
34362	36932
35390	35448
35390	36809
35390	36932
35448	36809
35448	36932
36809	36932
30867	42022
30868	30906
30868	31158
30868	33632
30868	33676
30868	34309
30868	36941
30868	38208
30868	42392
30868	43236
30868	43314
30868	43647
30868	43861
30868	44461
30868	44462
30868	44722
30868	45024
30868	45183
30868	45223
30868	45305
30868	45427
30868	45728
30868	45791
30868	46676
30868	47129
30868	47500
30868	47551
30868	48220
30868	48433
30868	48525
30868	48536
30868	48598
30868	48754
30868	48781
30868	48796
30868	49350
30868	49397
30868	49418
30868	49898
30868	50009
30868	50171
30868	50273
30868	50289
30868	50290
30868	50874
30868	51433
30868	51485
30868	51547
30868	51581
30868	51738
30906	31158
30906	33632
30906	33676
30906	34309
30906	36941
30906	38208
30906	42392
30906	43236
30906	43314
30906	43647
30906	43861
30906	44461
30906	44462
