Node1	Node2	AdamicAdar	WeightedKatz	IsEdge
45274	50159	2.67111903483	6.3175	1
33229	50246	6.58697245713	28.88	1
34715	36087	1.12509729152	3.61	1
36832	46387	3.31707101254	16.245	1
31270	31857	8.33763809181	41.515	1
43373	51278	5.67503155138	20.7575	1
38024	49597	2.16404256133	2.7075	1
33494	33646	2.88082255926	14.44	1
33522	35594	1.44269504089	0.9025	1
48482	51256	6.79382451612	18.9525	1
41495	48288	2.08202676535	5.415	1
46871	49139	2.06637247595	9.9275	1
35894	39614	1.4496645048	4.5125	1
31330	39016	2.52528965465	10.83	1
33439	35620	0.199575491191	0.9025	1
33589	44511	2.61185567542	9.025	1
37652	43274	7.09565129106	25.27	1
34956	38824	2.46474604142	9.025	1
40901	46552	2.04283863909	10.83	1
42229	44153	0.558110626551	0.9025	1
46758	50314	3.67015504748	12.635	1
38674	48853	4.747543455	14.44	1
37508	40040	1.53964272277	7.22	1
33700	38704	5.87920101084	16.245	1
34679	41913	2.6395920804	9.9275	1
34696	37020	5.00038344618	23.465	1
37999	45267	1.62055182612	6.3175	1
45027	50617	3.49079728632	15.3425	1
47948	48568	5.28617737111	18.9525	1
31567	40315	1.7140466218	6.3175	1
36691	43413	2.30943338038	10.83	1
38396	49635	3.17874234625	9.025	1
34064	34910	2.55198479805	8.1225	1
32296	33267	3.60355584753	14.44	1
34323	37203	2.22007825032	7.22	1
33236	48220	8.7412367376	38.8075	1
32199	47363	2.42248759081	6.3175	1
38656	41355	13.8797580559	70.395	1
33624	39662	13.2489208648	55.0525	1
36926	40490	2.98502900265	13.5375	1
31429	44549	2.47740642695	7.22	1
44579	51791	3.87442972082	14.44	1
35143	35603	2.15259564698	6.3175	1
38228	49722	7.65191173317	26.1725	1
34536	42438	2.57562233871	10.83	1
34927	35985	2.73071999528	9.9275	1
35513	46969	18.0569088137	87.5425	1
48220	48568	14.4533118282	63.175	1
44622	45094	2.80985083772	6.3175	1
36515	42427	1.75050726904	5.415	1
33574	37444	1.35940688961	5.415	1
34792	42937	70.8326254878	311.3625	1
31345	38848	2.07799990069	8.1225	1
46622	48907	4.60098289278	15.3425	1
43549	47539	0.84630617799	4.5125	1
45562	46958	5.64268807098	20.7575	1
38571	41992	2.11133382635	5.415	1
46809	49156	5.18820936365	16.245	1
33657	38474	2.4818195678	8.1225	1
34063	39375	4.54924236751	22.5625	1
36457	37827	3.5462053019	15.3425	1
34696	46100	7.87843809399	34.295	1
47786	49436	4.35810424451	9.9275	1
33528	44292	7.51729613542	27.9775	1
35386	39770	2.07839816494	6.3175	1
33039	35833	4.59383021217	13.5375	1
34054	36843	5.91754020036	20.7575	1
44557	47771	2.73715057158	11.7325	1
46996	47896	1.05010239865	4.5125	1
39814	46094	9.18783056712	41.515	1
31899	40718	1.12265484386	3.61	1
34837	45709	14.1026691078	64.0775	1
31026	50931	0.448148795332	1.805	1
47400	49175	2.80378592424	5.415	1
43482	49958	2.2803728728	4.5125	1
46969	47964	3.47459683135	16.245	1
45728	49907	9.92421076093	44.2225	1
40359	40462	3.10518371809	14.44	1
42937	51752	10.1872127054	32.49	1
33107	41271	7.70661035983	33.3925	1
36986	37667	0.2316161559	0.9025	1
36926	45448	3.06922884385	12.635	1
31926	31927	1.25621548289	1.805	1
38044	39525	2.16761070479	11.7325	1
31808	34543	1.61264441277	5.415	1
34432	35107	3.32707890719	9.9275	1
36765	37232	4.4025923455	20.7575	1
34696	45107	8.16475123446	27.9775	1
40107	43591	5.41619324383	23.465	1
51116	51740	2.45919239718	8.1225	1
34103	41106	2.39260942876	10.83	1
35890	49692	1.81782846978	6.3175	1
45099	50617	1.88194482862	8.1225	1
41097	46268	1.83256628614	2.7075	1
32303	36339	3.86495457241	18.9525	1
45198	49473	2.89967643985	14.44	1
42937	50433	3.92614562058	15.3425	1
36469	36639	0.704529225695	1.805	1
34776	37811	3.66095874919	14.44	1
34792	38961	2.77958979047	9.025	1
32192	39375	29.6372044304	139.8875	1
44534	51824	1.57004173403	3.61	1
43138	44889	3.3416758345	10.83	1
40635	48741	1.61137425731	5.415	1
32559	33624	1.18821950882	5.415	1
32345	34819	2.90181758726	14.44	1
35569	44557	6.6416770574	31.5875	1
31328	33312	2.20022789188	8.1225	1
31758	42219	1.16092962507	1.805	1
30938	31455	3.91232325268	14.44	1
44869	51429	0.763496408743	2.7075	1
32213	39840	1.25835200542	5.415	1
35306	36532	6.60947929036	28.88	1
37845	37985	2.76011112435	9.025	1
39651	39797	2.67061045172	10.83	1
45791	51738	13.1271286183	55.955	1
33461	40233	2.65844012873	9.9275	1
43416	46634	2.10982090809	5.415	1
31763	41353	3.38835249621	14.44	1
32886	42699	0.276937893409	0.9025	1
38583	40270	2.20996832856	9.9275	1
43856	46714	6.86807734998	34.295	1
34682	41792	26.4871866445	127.2525	1
31245	51424	0	0.0	1
45797	47732	9.14616211029	44.2225	1
39335	42727	3.49094148112	13.5375	1
36911	49700	2.90713430487	13.5375	1
46641	50858	1.51323560217	5.415	1
35509	50646	6.83312457483	25.27	1
30838	33439	1.30673298565	3.61	1
32470	46602	6.81929262684	25.27	1
31108	33646	1.15757717358	1.805	1
34954	48185	3.62137144198	12.635	1
38868	48559	5.88013473253	24.3675	1
44716	48568	6.44980174381	26.1725	1
34803	37410	0.941715211018	2.7075	1
36350	51917	5.49170208402	22.5625	1
47568	51021	5.66842879811	27.075	1
36352	42067	2.16704124932	5.415	1
31271	31567	1.21439106913	4.5125	1
33736	41243	0.35598386112	1.805	1
32151	51231	4.94031356674	24.3675	1
36740	43096	2.29379769313	9.9275	1
46305	49378	5.50327060151	18.05	1
31446	49669	2.97042545974	14.44	1
34696	35823	7.04636495971	32.49	1
32858	33273	0.206770411494	0.9025	1
40695	51142	2.28915049429	5.415	1
50019	51298	2.64505936186	12.635	1
49376	51566	5.65740623372	27.9775	1
33942	40532	3.05039005881	5.415	1
46141	48519	1.82047845325	1.805	1
36094	38742	4.5693881601	21.66	1
31347	33624	3.33129316959	17.1475	1
43790	49738	5.14060728209	18.05	1
32874	35101	0.9717472408	2.7075	1
44443	48617	1.42010743458	3.61	1
36372	39827	2.61175370614	11.7325	1
31228	38011	2.05679320891	4.5125	1
41563	47923	3.33640878813	11.7325	1
36725	42044	2.77322049904	11.7325	1
31386	35474	3.37746375323	15.3425	1
41480	41515	3.52762606239	12.635	1
36670	38507	2.52359277543	9.9275	1
46610	49147	4.8452949759	12.635	1
48570	50481	6.32799580737	25.27	1
33380	41979	11.4276418626	47.8325	1
32889	39235	0.471656511466	1.805	1
42692	46996	5.72505440033	23.465	1
36962	39664	1.70695241083	2.7075	1
41104	42621	3.45853264297	15.3425	1
43135	47798	3.24994968138	10.83	1
31746	37981	1.45157041056	7.22	1
34948	43350	9.89462827529	46.93	1
35538	48686	3.85620375597	11.7325	1
44117	47476	4.27373017899	14.44	1
35766	37563	1.34404854176	4.5125	1
48102	49502	3.90865033713	8.1225	1
45808	50098	4.81796079647	12.635	1
35683	44637	2.43609112668	5.415	1
33014	33630	1.9746697985	6.3175	1
31061	33122	2.16715703909	6.3175	1
48212	49933	1.44269504089	0.9025	1
32117	33736	2.86678888824	14.44	1
45270	47849	4.3689795279	18.9525	1
34059	37981	8.03846820184	34.295	1
43092	48249	2.20663121088	4.5125	1
41057	47902	5.95957017678	24.3675	1
35164	43431	6.30566610235	18.05	1
36087	40270	2.31295695845	9.025	1
43446	50892	2.0916099391	4.5125	1
35018	46410	3.40316011139	14.44	1
37672	41779	0.683862639801	2.7075	1
35890	48713	2.09159755221	7.22	1
31880	44486	2.87138674301	5.415	1
31120	31541	1.14926031793	6.3175	1
41271	46396	23.8114865807	109.2025	1
34718	35513	11.4063461917	55.955	1
36239	37359	0	0.0	1
34206	38396	3.23087241787	13.5375	1
45638	50698	4.69035543867	16.245	1
31746	36910	2.03100336727	8.1225	1
31446	50022	2.59577770227	7.22	1
34948	42749	1.85488381147	8.1225	1
30999	50719	5.06302736024	26.1725	1
34059	50255	1.66102924322	6.3175	1
31837	40235	13.1143545389	58.6625	1
43208	46199	3.80283795796	11.7325	1
38396	43408	13.4045413208	68.59	1
33897	43067	1.25181928507	2.7075	1
31365	38338	3.65085945657	10.83	1
46312	51378	7.00273090355	25.27	1
32928	33393	3.27053908025	10.83	1
31012	40636	3.2429357826	11.7325	1
37486	37811	2.91704421406	13.5375	1
37718	40604	6.03073279693	20.7575	1
34509	35751	6.01621927079	22.5625	1
35390	44332	14.2496606078	64.98	1
47943	49672	6.58432052373	23.465	1
46548	49573	1.81081820286	5.415	1
34117	34900	3.04639046776	10.83	1
32042	34837	24.5414025008	120.935	1
35967	42581	1.07109870264	1.805	1
35747	36705	5.12327947524	18.9525	1
34792	49696	3.89282066096	12.635	1
38396	41337	4.94217183968	17.1475	1
47346	51315	6.1864507534	18.05	1
33380	45817	2.17716300656	5.415	1
36459	46906	1.44269504089	0.9025	1
31837	42299	10.4967103928	47.8325	1
37822	41057	15.1341001947	59.565	1
34012	40270	5.12571320134	25.27	1
47977	50319	3.97087952843	15.3425	1
30868	47500	10.441195708	43.32	1
43135	46094	6.97880753607	32.49	1
35895	41186	6.27987595342	26.1725	1
34174	34205	2.79225263009	11.7325	1
37211	40790	1.5641274054	8.1225	1
33023	33844	1.44269504089	0.9025	1
41210	42313	6.11488710618	19.855	1
32371	34062	4.57761563478	20.7575	1
31525	42511	2.44984615374	8.1225	1
39799	51567	1.57950507477	6.3175	1
32119	36832	1.2795085997	1.805	1
38772	42319	3.8650836783	9.9275	1
32897	33364	4.86063256256	20.7575	1
41271	43592	2.10989421457	8.1225	1
43706	43983	1.15978174126	1.805	1
34437	45077	16.2978856777	63.175	1
42692	48143	2.77505860149	9.025	1
32780	34088	0.605800133117	2.7075	1
45523	46065	3.34854215221	13.5375	1
33209	40598	2.41673384005	7.22	1
31188	36602	1.23375467978	1.805	1
37447	40790	6.55608291651	28.88	1
32435	34092	3.92472709511	18.05	1
36814	39530	3.71661859882	16.245	1
38626	39261	2.44656700074	12.635	1
34900	35375	10.2408745681	49.6375	1
37072	37694	3.90865033713	8.1225	1
31769	40145	1.04118495732	4.5125	1
34093	35375	2.39167571259	11.7325	1
33845	35416	0.189461590845	0.9025	1
37397	38013	2.92119360382	13.5375	1
49108	49990	4.76366272579	18.05	1
38870	38919	0.774328113739	1.805	1
38650	50667	3.03191352354	13.5375	1
31023	34038	0.709064701381	2.7075	1
35454	47078	3.35658339815	12.635	1
39915	48568	4.88013254265	21.66	1
45027	49912	2.74440235563	11.7325	1
44394	45233	6.44793324827	23.465	1
34948	43582	6.73521859802	31.5875	1
30901	34408	0.810076113281	2.7075	1
34720	47742	4.1319547847	14.44	1
45551	51054	3.08339005422	5.415	1
33795	39362	3.43435596782	9.9275	1
31640	45632	6.84718666455	27.9775	1
42181	49771	3.2733499578	7.22	1
44889	45482	4.2810967532	14.44	1
43558	50349	2.94394154983	9.9275	1
39500	41806	2.36941266629	6.3175	1
34845	38591	3.31689486441	9.9275	1
31716	38706	1.602691591	6.3175	1
36861	47537	3.42038938869	13.5375	1
45398	33636	0	0.0	0
41587	51042	0	0.0	0
33909	44936	0	0.0	0
38624	34133	0	0.0	0
49357	38954	0	0.0	0
51565	46534	0	0.0	0
44809	39606	0	0.0	0
48916	39655	0	0.0	0
51817	39779	0	0.0	0
43944	51648	0	0.0	0
37634	38417	0	0.0	0
38137	51379	0	0.0	0
31191	42513	0	0.0	0
43881	34974	0	0.0	0
39604	47292	0	0.0	0
43036	37977	0	0.0	0
37310	46692	0	0.0	0
45729	34588	0	0.0	0
50892	35708	0	0.0	0
42466	39409	0	0.0	0
45353	51758	0	0.0	0
36338	31700	0.142212286147	0.9025	0
47853	51958	0	0.0	0
43146	42504	0	0.0	0
40602	51733	0.379150327446	1.805	0
37043	38522	0	0.0	0
47351	36488	0	0.0	0
46744	33810	0	0.0	0
38808	51438	0	0.0	0
41542	40930	0.176263532485	0.9025	0
51569	34209	0	0.0	0
40816	33283	0	0.0	0
38729	32519	0	0.0	0
34400	45148	0	0.0	0
37821	30915	0	0.0	0
34092	49614	0	0.0	0
51652	40338	0	0.0	0
39371	32519	0	0.0	0
40401	35889	0	0.0	0
37771	51916	0	0.0	0
49389	33796	0	0.0	0
48846	43692	0	0.0	0
32777	46175	0	0.0	0
45921	46001	0	0.0	0
42753	32957	0	0.0	0
47335	50812	0	0.0	0
50444	32606	0.162029895037	0.9025	0
40576	40257	0	0.0	0
37819	46276	0.164046715872	0.9025	0
51417	39245	0	0.0	0
33557	47362	0.754468945013	4.5125	0
32202	38786	0	0.0	0
39366	38036	0	0.0	0
38957	51451	0	0.0	0
47597	32671	0	0.0	0
44591	47021	0	0.0	0
31926	39695	0	0.0	0
32671	47871	0	0.0	0
35125	42689	0	0.0	0
42973	42932	0	0.0	0
31674	45461	0	0.0	0
49580	38242	0	0.0	0
50305	31112	0	0.0	0
35669	45187	0	0.0	0
31916	40634	0	0.0	0
39567	40889	0	0.0	0
48987	38685	0	0.0	0
36318	36154	0	0.0	0
43590	40550	0	0.0	0
37671	50186	0	0.0	0
43413	33192	0	0.0	0
44663	47360	0	0.0	0
39733	49994	0	0.0	0
51559	46202	0	0.0	0
49099	35949	0	0.0	0
37501	44259	0	0.0	0
45267	39222	0	0.0	0
37503	37753	0	0.0	0
33938	51885	0	0.0	0
35153	34539	0	0.0	0
31445	42502	0	0.0	0
45223	34759	0	0.0	0
49483	42759	0	0.0	0
39461	42476	0.812955120176	4.5125	0
36380	51574	0	0.0	0
51377	50957	0	0.0	0
41851	40331	0	0.0	0
40709	39585	0	0.0	0
34505	48449	0	0.0	0
33577	41164	0	0.0	0
45269	31627	0	0.0	0
39348	51318	0	0.0	0
38448	35237	0	0.0	0
50565	37377	0	0.0	0
45693	35288	0	0.0	0
34088	47452	0	0.0	0
36053	43468	0	0.0	0
37528	49331	0	0.0	0
42481	51455	0	0.0	0
34290	32114	0	0.0	0
49452	45621	0	0.0	0
40358	34705	0	0.0	0
40924	35615	0	0.0	0
32393	36434	0	0.0	0
49425	44767	0	0.0	0
34635	46744	0	0.0	0
43552	36904	0	0.0	0
44971	50928	0.135269536008	0.9025	0
49322	42095	0	0.0	0
34109	39451	0	0.0	0
34815	35535	0	0.0	0
33992	32419	0	0.0	0
40027	47228	0	0.0	0
43646	44862	0	0.0	0
47140	46998	0	0.0	0
37323	36527	0	0.0	0
42421	49109	0	0.0	0
31524	44478	0	0.0	0
41493	36963	0	0.0	0
46375	38671	0	0.0	0
38128	51826	0	0.0	0
32620	33171	0	0.0	0
49595	39792	0	0.0	0
34391	48606	0	0.0	0
35686	33490	0	0.0	0
49362	45865	0	0.0	0
45594	47314	0	0.0	0
32790	47235	0	0.0	0
49197	40886	0	0.0	0
47502	36897	0	0.0	0
39178	48379	0	0.0	0
32122	50626	0	0.0	0
48217	49756	0	0.0	0
35197	31258	0	0.0	0
37744	35542	0	0.0	0
42158	32515	0	0.0	0
46630	44864	0	0.0	0
48091	38966	0.484543297256	2.7075	0
39142	33177	0	0.0	0
46429	40502	0	0.0	0
50406	49881	0	0.0	0
34226	40079	0	0.0	0
43534	41115	0	0.0	0
48810	32967	0	0.0	0
37208	34477	0	0.0	0
34219	33142	0	0.0	0
34525	41015	0	0.0	0
51095	50319	0	0.0	0
32470	44080	0.135269536008	0.9025	0
45699	48850	0	0.0	0
32979	35864	0	0.0	0
35240	43617	0	0.0	0
33066	41888	0	0.0	0
51263	48124	0	0.0	0
39906	47500	0	0.0	0
47928	51014	0	0.0	0
42552	39987	0	0.0	0
41000	48494	0	0.0	0
49472	51564	0.15105573138	0.9025	0
45042	45045	0	0.0	0
31528	42764	0	0.0	0
44674	36132	0	0.0	0
48896	31384	0	0.0	0
41979	33976	0.524898576274	2.7075	0
49245	49031	0	0.0	0
51598	38066	0	0.0	0
32561	36191	0	0.0	0
49534	39950	0	0.0	0
49063	38058	0	0.0	0
45854	36603	0	0.0	0
43698	50069	0	0.0	0
46399	40319	0	0.0	0
51725	42540	0	0.0	0
34311	51597	0	0.0	0
35760	43177	0	0.0	0
51142	37078	0	0.0	0
41579	50703	0	0.0	0
38918	33534	0	0.0	0
41626	49674	0	0.0	0
51429	46856	0	0.0	0
38424	33772	0	0.0	0
44319	49322	0	0.0	0
50620	32129	0	0.0	0
37272	39672	0	0.0	0
44746	46008	0	0.0	0
42926	34734	0	0.0	0
33689	40905	0	0.0	0
39700	40325	0	0.0	0
44166	48876	0	0.0	0
44435	44363	0	0.0	0
44834	34888	0	0.0	0
50512	41852	0	0.0	0
43914	36835	0	0.0	0
46339	50072	0.16154265727	0.9025	0
32105	35260	0	0.0	0
36767	49573	0	0.0	0
34648	35305	0	0.0	0
35974	51545	0.342286530063	1.805	0
42053	47527	0	0.0	0
37113	30858	0	0.0	0
35121	38547	0.324611102122	1.805	0
36875	36016	0	0.0	0
51246	40198	0	0.0	0
42826	41251	0	0.0	0
44244	32065	0	0.0	0
46987	49061	0	0.0	0
39100	33843	0	0.0	0
48538	46752	0	0.0	0
50071	42597	0	0.0	0
32710	40410	0	0.0	0
45660	35150	0	0.0	0
31549	41123	0	0.0	0
47858	47010	0	0.0	0
35914	41593	0	0.0	0
41903	31617	0	0.0	0
32337	33420	0	0.0	0
50332	50110	0.329136339209	1.805	0
35829	45199	0	0.0	0
39609	51255	0	0.0	0
44068	36140	0.144535923081	0.9025	0
50024	47118	0	0.0	0
33386	45585	0	0.0	0
31553	32340	0	0.0	0
33419	33886	0	0.0	0
41857	47213	0	0.0	0
51942	49892	0	0.0	0
40586	51769	0	0.0	0
40293	50751	0	0.0	0
35662	48575	0	0.0	0
48780	40448	0	0.0	0
32002	36269	0	0.0	0
32039	35130	0	0.0	0
45044	33421	0	0.0	0
39132	50337	0	0.0	0
40820	40206	0	0.0	0
41905	41165	0	0.0	0
36851	43660	0	0.0	0
49195	33205	0	0.0	0
42600	33238	0	0.0	0
48846	36514	0	0.0	0
47061	45055	0	0.0	0
39561	43249	0	0.0	0
41513	41673	0	0.0	0
43517	49354	0	0.0	0
40126	39269	0.180464255463	0.9025	0
48351	35561	0	0.0	0
32362	38862	0	0.0	0
31186	32146	0	0.0	0
50709	44809	0	0.0	0
51375	46583	0.135269536008	0.9025	0
50170	30973	0	0.0	0
34574	43891	0	0.0	0
51057	49739	0	0.0	0
45712	33291	0	0.0	0
44854	43427	0	0.0	0
35260	42924	0	0.0	0
51103	43347	0	0.0	0
44907	47481	0	0.0	0
51684	32707	0	0.0	0
41457	49780	0	0.0	0
49080	33006	0	0.0	0
50782	39995	0	0.0	0
50963	38533	0	0.0	0
47284	49309	0	0.0	0
50132	44012	0	0.0	0
42121	48864	0	0.0	0
42370	48059	0	0.0	0
38827	49738	0	0.0	0
46027	37503	0	0.0	0
41928	48513	0	0.0	0
42822	35407	0	0.0	0
35732	38143	0	0.0	0
50343	33081	0	0.0	0
31195	46863	0	0.0	0
51304	45130	0	0.0	0
47006	49085	0	0.0	0
33657	47119	0	0.0	0
33055	38725	0	0.0	0
37912	48780	0	0.0	0
40584	46383	0	0.0	0
44739	47537	0	0.0	0
34371	39344	0	0.0	0
35409	32858	0	0.0	0
50443	39733	0	0.0	0
38888	45625	0	0.0	0
46675	44638	0	0.0	0
50277	38359	0	0.0	0
35073	43167	0	0.0	0
40616	37847	0	0.0	0
51308	41797	0	0.0	0
47427	48057	0	0.0	0
33936	36929	0	0.0	0
41136	45192	0	0.0	0
42050	50356	0.135269536008	0.9025	0
40592	44404	0	0.0	0
41450	50809	0	0.0	0
45566	48650	0	0.0	0
39631	38278	0	0.0	0
41982	50772	0	0.0	0
39154	44479	0	0.0	0
39709	45801	0	0.0	0
35387	51678	0	0.0	0
41699	42355	0	0.0	0
34671	39656	0	0.0	0
31942	32224	0	0.0	0
32833	49764	0	0.0	0
48770	48846	0	0.0	0
34100	40520	0	0.0	0
48861	51579	0	0.0	0
42342	31216	0	0.0	0
45431	46501	0	0.0	0
49529	48450	0	0.0	0
50220	31745	0	0.0	0
43420	47556	0	0.0	0
43691	39726	0	0.0	0
38157	46058	0	0.0	0
48155	45324	0	0.0	0
40033	51004	0.143927613351	0.9025	0
50924	51473	0	0.0	0
41832	47894	0	0.0	0
50448	39640	0	0.0	0
39414	34284	0	0.0	0
39783	31631	0	0.0	0
38044	36939	0	0.0	0
38349	34448	0	0.0	0
40268	49694	0	0.0	0
41499	47315	0	0.0	0
50573	37454	0	0.0	0
51514	43637	0	0.0	0
33460	45166	0	0.0	0
49599	37556	0	0.0	0
43089	49977	0	0.0	0
39538	35898	0	0.0	0
35484	48293	0	0.0	0
49220	45196	0	0.0	0
48068	30900	0	0.0	0
45071	31051	0	0.0	0
49627	31354	0	0.0	0
42663	41628	0	0.0	0
35338	49121	0	0.0	0
41202	35067	0	0.0	0
35441	49709	0	0.0	0
37564	50474	0	0.0	0
37908	40400	0	0.0	0
32972	44809	0	0.0	0
32454	45212	0	0.0	0
33618	44127	0	0.0	0
31725	32180	0	0.0	0
31082	34061	0	0.0	0
47939	33953	0	0.0	0
45704	34125	0	0.0	0
42172	36998	0	0.0	0
50421	31270	0.528999793278	2.7075	0
50967	50066	0	0.0	0
35047	38331	0	0.0	0
37916	42766	0	0.0	0
32837	47740	0	0.0	0
42176	42791	0	0.0	0
44572	35915	0	0.0	0
32290	49756	0	0.0	0
40292	46848	0	0.0	0
38159	34772	0	0.0	0
40217	44560	0	0.0	0
44289	46886	0	0.0	0
41897	51143	0	0.0	0
33622	39729	0	0.0	0
37472	41270	0	0.0	0
40735	35333	0	0.0	0
50543	34317	0	0.0	0
41218	47968	0	0.0	0
40012	41424	0	0.0	0
32504	34852	0	0.0	0
34639	43235	0	0.0	0
37213	36157	0	0.0	0
34739	41690	0	0.0	0
49950	46000	0	0.0	0
31636	36567	0	0.0	0
34558	46941	0	0.0	0
39855	30839	0.157940410302	0.9025	0
37335	48055	0	0.0	0
49694	39973	0	0.0	0
36445	47898	0	0.0	0
38467	32251	0	0.0	0
48629	41202	0	0.0	0
35185	40240	0.317677788384	1.805	0
36972	37809	0.499751485128	2.7075	0
43022	33200	0	0.0	0
42426	50313	0.142212286147	0.9025	0
42521	38853	0.145691818802	0.9025	0
32576	46129	0	0.0	0
45122	31584	0	0.0	0
49810	44825	0	0.0	0
42415	34745	0	0.0	0
41280	48726	0	0.0	0
46545	41069	0	0.0	0
42245	42240	0	0.0	0
40360	49869	0	0.0	0
33087	51184	0	0.0	0
33514	41910	0	0.0	0
48628	41701	0	0.0	0
46366	35907	0	0.0	0
41607	51547	0.479164297095	2.7075	0
48887	41824	0	0.0	0
34259	37993	0	0.0	0
35741	33108	0	0.0	0
46328	43665	0	0.0	0
46501	46833	0	0.0	0
33085	39482	0	0.0	0
47037	37196	0	0.0	0
50577	35082	0	0.0	0
48843	34209	0	0.0	0
35590	42817	0.167184542766	0.9025	0
36901	46596	0	0.0	0
51522	39579	0	0.0	0
45586	47617	0	0.0	0
31178	34437	0	0.0	0
47312	45147	0	0.0	0
47605	48184	0	0.0	0
31720	47347	0	0.0	0
49176	51071	0	0.0	0
34727	49061	0	0.0	0
46049	41552	0	0.0	0
39890	31460	0	0.0	0
41625	39607	0	0.0	0
35262	44145	0	0.0	0
43945	43893	0.382806197628	1.805	0
43686	49425	0	0.0	0
46229	44025	0	0.0	0
49138	44470	0	0.0	0
46135	39969	0	0.0	0
40652	41212	0	0.0	0
43980	33054	0	0.0	0
49654	32302	0	0.0	0
47760	33853	0	0.0	0
34591	42681	0	0.0	0
39403	42920	0	0.0	0
38600	30987	0.581256325231	2.7075	0
40373	42026	0	0.0	0
47008	50823	0	0.0	0
47631	51617	0	0.0	0
31305	35181	0	0.0	0
37383	33964	0	0.0	0
37221	36205	0	0.0	0
44288	31606	0	0.0	0
42445	34955	0	0.0	0
47025	45516	0	0.0	0
40767	45906	0	0.0	0
44094	41751	0	0.0	0
41023	38958	0	0.0	0
51665	43515	0	0.0	0
50265	46394	0	0.0	0
48403	33173	0	0.0	0
34940	44210	0	0.0	0
46338	35327	0.51389834237	0.9025	0
45961	48184	0	0.0	0
37290	46414	0.146463723447	0.9025	0
40930	51143	0	0.0	0
44850	43522	0	0.0	0
32627	47477	0	0.0	0
39661	42729	0	0.0	0
42986	41015	0	0.0	0
43957	31425	0	0.0	0
41211	33448	0	0.0	0
31207	34569	0.923218228748	5.415	0
36887	45736	0	0.0	0
31399	46277	0	0.0	0
32500	35003	0	0.0	0
31719	48914	0	0.0	0
35353	37573	0	0.0	0
50527	45948	0	0.0	0
47055	44930	0	0.0	0
50679	42281	0	0.0	0
41656	32397	0	0.0	0
48962	34568	0	0.0	0
31413	43793	3.52805843013	18.9525	0
36190	37486	0	0.0	0
43214	47580	0	0.0	0
35959	35553	0	0.0	0
39964	45511	0	0.0	0
47068	46765	0	0.0	0
40276	45194	0	0.0	0
34168	48893	0	0.0	0
42843	46329	0	0.0	0
42372	38800	0	0.0	0
51739	51247	0	0.0	0
31718	32905	0	0.0	0
31171	45955	0	0.0	0
47948	39091	0	0.0	0
39672	43454	0	0.0	0
47321	35548	0	0.0	0
35682	48200	0	0.0	0
41480	49069	0	0.0	0
40466	41381	0	0.0	0
51660	45098	0	0.0	0
50177	43810	0	0.0	0
50436	43310	0	0.0	0
42496	47463	0	0.0	0
39665	41228	0	0.0	0
36918	47160	0	0.0	0
37949	47555	0	0.0	0
42610	32825	0	0.0	0
45491	37697	0	0.0	0
45557	49191	0	0.0	0
46278	46432	0	0.0	0
36242	42045	1.565390089	8.1225	0
41047	38297	0	0.0	0
34730	30980	0	0.0	0
48910	38012	0	0.0	0
31595	39337	0	0.0	0
48788	45272	0	0.0	0
34390	41967	0	0.0	0
40855	40480	0	0.0	0
46960	45003	0	0.0	0
42637	50049	0	0.0	0
32784	49624	0	0.0	0
47484	49874	0.135269536008	0.9025	0
45057	43292	0	0.0	0
40490	42517	0	0.0	0
50224	48331	0	0.0	0
46539	33788	0	0.0	0
37020	31292	2.38424737229	12.635	0
32656	44196	0	0.0	0
47688	40173	0	0.0	0
33069	34839	0	0.0	0
36916	50591	0	0.0	0
37406	49108	0	0.0	0
41687	32698	0	0.0	0
42325	40021	0	0.0	0
50279	35267	0	0.0	0
51097	43776	0	0.0	0
39673	51704	0.242298870525	0.9025	0
38303	41026	0	0.0	0
42093	50069	0	0.0	0
51314	39347	0	0.0	0
34158	50858	0	0.0	0
38221	47368	0	0.0	0
33243	36807	0	0.0	0
33713	44423	0	0.0	0
51902	47871	0	0.0	0
44558	38144	0	0.0	0
46467	46063	0	0.0	0
48101	32967	0	0.0	0
49959	40765	0	0.0	0
41903	39208	0	0.0	0
42002	40452	0	0.0	0
49756	43250	0	0.0	0
51665	38646	0	0.0	0
31507	36198	0	0.0	0
51916	38009	0	0.0	0
45959	50324	0.20480044365	0.9025	0
34731	46798	0	0.0	0
51252	34274	0	0.0	0
37665	44201	0	0.0	0
45444	35364	0	0.0	0
37413	41179	0	0.0	0
39250	49551	0	0.0	0
31084	40999	0	0.0	0
34011	43420	0	0.0	0
44984	43299	0	0.0	0
46485	38731	0	0.0	0
38930	34400	0	0.0	0
51346	37493	0	0.0	0
33788	47445	0	0.0	0
37762	31561	0	0.0	0
32951	40285	0	0.0	0
36606	41254	0	0.0	0
48429	47163	0	0.0	0
40007	49562	0	0.0	0
51200	36502	0	0.0	0
42373	42397	0	0.0	0
33822	46761	0	0.0	0
48253	33071	0	0.0	0
31447	49628	0	0.0	0
34169	38312	0	0.0	0
46654	34035	0.14660375959	0.9025	0
41415	45187	0	0.0	0
48466	49578	0	0.0	0
51118	42518	0	0.0	0
33617	48941	0	0.0	0
31114	49612	0	0.0	0
32049	43618	0	0.0	0
32390	41899	0	0.0	0
35584	47163	0	0.0	0
34802	48653	0	0.0	0
